"pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"AT7867","BT20","trt_cp","down",-0.283883336139357,0.00207102223014839,0.11453176607545,-1.18622085493463,-1.14249596092599,2415,1937,"AKT2; PKIA",NA,"11175137"
"SYK-inhibitor","MDAMB231","trt_cp","up",0.255438911914323,0.0184415609396317,0.314451408995329,1.18603887652231,0.924709654610622,2415,1937,NA,"SYK inhibitor","6419747"
"norethisterone","VCAP","trt_cp","down",-0.251297225713783,0.0238390479829864,0.314451408995329,-1.18603559303817,0,2415,1937,"PGR","Progesterone receptor agonist","5702093"
"NVP-AUY922","A549","trt_cp","down",-0.24876150210323,0.0269838449429949,0.314451408995329,-1.1860162293504,-1.28467827617106,2415,1937,"HSP90AA1; HSP90AA2; HSP90AB1; HSP90B1; TRAP1","HSP inhibitor","10096043"
"triflupromazine","HA1E","trt_cp","down",-0.240683846334128,0.0429869136914285,0.314451408995329,-1.18596815031849,-1.13623634845396,2415,1937,"CHRM1; CHRNA7; DRD1; HTR2B","Dopamine receptor antagonist","5568"
"BRD-K70052774","A549","trt_cp","down",-0.248749637123495,0.0269838449429949,0.314451408995329,-1.18595966087655,0.87926561357458,2415,1937,NA,NA,"611101"
"W-13","ASC","trt_cp","up",0.233504643300486,0.0620255045215908,0.314451408995329,1.18593985093419,-0.0234740853713271,2415,1937,"CALM1; MYLK; PDE1A","Calmodulin antagonist","4299"
"BRD-K98437249","PC3","trt_cp","up",0.236364320064474,0.0560728741151226,0.314451408995329,1.18592966309446,0.998435422732597,2415,1937,NA,NA,"44490906"
"BRD-A25170757","MCF7","trt_cp","down",-0.252997210087787,0.0210093900237998,0.314451408995329,-1.18578970173685,-1.03395884935544,2415,1937,NA,NA,"541830"
"MRS-1220","MCF7","trt_cp","up",0.237829093400065,0.0505539052626407,0.314451408995329,1.18570664289404,1.04101502773485,2415,1937,"ADORA2B; ADORA3","Adenosine receptor antagonist","393595"
"methyllycaconitine","A549","trt_cp","down",-0.248676701170316,0.0269838449429949,0.314451408995329,-1.18561192530074,-0.807721283601613,2415,1937,"CHRNA7","Acetylcholine receptor antagonist","494471"
"BRD-A25829966","HA1E","trt_cp","down",-0.240607438498246,0.0429869136914285,0.314451408995329,-1.18559165118416,0.868752395368135,2415,1937,NA,NA,"44537690"
"entecavir","A549","trt_cp","up",0.233717806158507,0.0620255045215908,0.314451408995329,1.18558299164919,0.987704819135279,2415,1937,NA,"DNA replication inhibitor; Reverse transcriptase inhibitor","153941"
"BRD-A70591769","PC3","trt_cp","down",-0.249551409664189,0.0253670249846935,0.314451408995329,-1.18555570521846,0,2415,1937,NA,NA,"24868886"
"JNK-9L","NPC","trt_cp","down",-0.230911500619358,0.0717489885981173,0.314451408995329,-1.18549861295969,-0.989149169632896,2415,1937,"MAPK8","JNK inhibitor","59588070"
"danoprevir","NEU","trt_cp","down",-0.23512138145169,0.0589969453950692,0.314451408995329,-1.1854364513042,0.326256128556626,2415,1937,NA,"HCV inhibitor","46931004"
"dexketoprofen","NPC","trt_cp","down",-0.230898902524786,0.0717489885981173,0.314451408995329,-1.18543393439842,0.350988805157023,2415,1937,"CXCR1; SLC5A8","Cyclooxygenase inhibitor","667550"
"potassium-canrenoate","PHH","trt_cp","up",0.23144437564248,0.0717489885981173,0.314451408995329,1.18542445292823,0.027059168882311,2415,1937,NA,NA,"23671691"
"ergocryptine","A549","trt_cp","down",-0.248609541560679,0.0269838449429949,0.314451408995329,-1.18529172950552,0,2415,1937,NA,"Dopamine agonist","134551"
"BRD-A84098870","HA1E","trt_cp","down",-0.240543998528046,0.0429869136914285,0.314451408995329,-1.18527905112703,0.928749744391377,2415,1937,NA,NA,"2820091"
"BRD-K02025760","VCAP","trt_cp","down",-0.251126663435884,0.0238390479829864,0.314451408995329,-1.18523059834775,-1.17385431349036,2415,1937,NA,NA,"44617931"
"nintedanib","MCF7","trt_cp","down",-0.252849734387996,0.0210093900237998,0.314451408995329,-1.18509848792462,-1.03866456749848,2415,1937,"AAK1; ALK; AXL; BMP2K; BMPR2; CDK16; CDK17; CLK1; CLK4; DDR1; DDR2; FER; FGFR2; FGFR3; FLT1; FLT3; FLT4; GRK4; INSR; INSRR; IRAK1; KDR; LCK; LRRK2; LYN; MAP2K1; MAP2K2; MAP2K5; MAP3K19; MAP3K2; MAP3K3; MAP3K7; MAP4K1; MELK; MERTK; MINK1; MST4; NTRK1; NTRK2; NTRK3; NUAK2; PDGFRA; PIP4K2B; PIP5K1A; PLK4; PRKAA1; PRKAA2; PRKG1; PRPF4B; PTK2B; RET; RIOK1; RIOK3; RPS6KA2; RPS6KA3; SLK; SRC; SRPK1; SRPK2; SRPK3; STK10; STK11; STK16; STK3; STK4; TNIK; TTK; TYK2; ULK3; YES1",NA,"9809715"
"BRD-K00859238","A375","trt_cp","down",-0.248716808025722,0.0269838449429949,0.314451408995329,-1.1850420011061,-0.94247204671217,2415,1937,NA,NA,"60190969"
"ingenol","A549","trt_cp","down",-0.248548289132535,0.0269838449429949,0.314451408995329,-1.18499969728489,1.03798074549845,2415,1937,"PRKCE","PKC activator","5225086"
"cinanserin","PHH","trt_cp","up",0.231345171001147,0.0717489885981173,0.314451408995329,1.18491634117415,-0.912854141859768,2415,1937,NA,"Serotonin receptor antagonist","5475158"
"PATI-1-2-3","PC3","trt_cp","down",-0.249413686784777,0.0269838449429949,0.314451408995329,-1.18490141861016,-0.655974387859412,2415,1937,NA,NA,"23948194"
"BRD-K56196992","ASC","trt_cp","down",-0.234957975917647,0.0589969453950692,0.314451408995329,-1.1848490263543,-1.2301290550293,2415,1937,NA,NA,"44507063"
"BRD-K60895275","VCAP","trt_cp","up",0.237756073491773,0.0505539052626407,0.314451408995329,1.18484402603357,1.13028904677398,2415,1937,NA,NA,"16446868"
"BRD-K60212338","A375","trt_cp","up",0.236157809436772,0.0560728741151226,0.314451408995329,1.18476860077656,0.890149601755965,2415,1937,NA,NA,"44489301"
"BRD-K20032655","SKB","trt_cp","up",0.239969958794225,0.0454072586806183,0.314451408995329,1.18474071936368,0.955108935392862,2415,1937,NA,NA,"25668960"
"SB-216763","FIBRNPC","trt_cp","up",0.235121198229034,0.0589969453950692,0.314451408995329,1.18466465391289,1.19044131024313,2415,1937,"CDK2; GSK3A; GSK3B","Glycogen synthase kinase inhibitor","176158"
"GDC-0941","PHH","trt_cp","down",-0.229676813678407,0.0751865778245804,0.314451408995329,-1.1846535618788,-1.39720491522389,2415,1937,"PIK3CA; PIK3CB; PIK3CD; PIK3CG","PI3K inhibitor","17755052"
"phenformin","NPC","trt_cp","down",-0.230742666485961,0.0717489885981173,0.314451408995329,-1.18463181927282,-1.02054207373166,2415,1937,"KCNJ8; PRKAA1","AMPK activator","13266"
"WH-4023","MCF7","trt_cp","down",-0.252745536334095,0.0210093900237998,0.314451408995329,-1.18461011503223,-0.959527973875428,2415,1937,"ABL1; LCK; SRC","SRC inhibitor","11844351"
"BG-1016","NPC","trt_cp","down",-0.230733891645659,0.0717489885981173,0.314451408995329,-1.1845867692819,-1.13075582235926,2415,1937,NA,NA,"16793302"
"mebendazole","A549","trt_cp","up",0.233520504069892,0.0620255045215908,0.314451408995329,1.18458213508493,1.17726534852407,2415,1937,"TUBA1A; TUBB; TUBB4B","Tubulin inhibitor","4030"
"BRD-A84423900","FIBRNPC","trt_cp","up",0.235101733450427,0.0589969453950692,0.314451408995329,1.18456658008804,0.402752637229935,2415,1937,NA,NA,"9994677"
"BRD-K49111930","NEU","trt_cp","down",-0.234939264993773,0.0589969453950692,0.314451408995329,-1.18451825540783,-1.0799999429949,2415,1937,NA,NA,"54637855"
"finasteride","MCF7","trt_cp","up",0.237586410318868,0.0505539052626407,0.314451408995329,1.18449673649706,0.94652841990083,2415,1937,"AKR1D1; AR; KLK3; SRD5A1; SRD5A2","5-alpha reductase inhibitor","10970751"
"malonoben","A549","trt_cp","down",-0.248437590537234,0.0286771268531633,0.314451408995329,-1.18447192136505,-0.970871497041915,2415,1937,"EGFR","Protein tyrosine kinase inhibitor","16759147"
"BRD-K91818252","MCF7","trt_cp","up",0.237553323777775,0.0505539052626407,0.314451408995329,1.1843317821973,0.974012246360412,2415,1937,NA,NA,"24747216"
"BRD-K69021489","MCF7","trt_cp","up",0.237549282041669,0.0505539052626407,0.314451408995329,1.18431163195713,0.0118431163195716,2415,1937,NA,NA,"44488070"
"ST-91","HA1E","trt_cp","up",0.237565750702288,0.0505539052626407,0.314451408995329,1.18418645224497,0.0242765910318807,2415,1937,NA,"Adrenergic receptor agonist","20864"
"kinetin-riboside","HCC515","trt_cp","up",0.235364753323794,0.0589969453950692,0.314451408995329,1.18417589396798,0.97922133026558,2415,1937,NA,"Apoptosis stimulant","20345"
"L-694247","PHH","trt_cp","down",-0.229581280649671,0.0751865778245804,0.314451408995329,-1.18416081060384,-1.04639241962585,2415,1937,"HTR1B; HTR1D","Serotonin receptor agonist","132059"
"BRD-K45466167","A549","trt_cp","down",-0.24836714465749,0.0286771268531633,0.314451408995329,-1.18413605767247,-0.0177929966725261,2415,1937,NA,NA,"54661060"
"BRD-K63388446","A375","trt_cp","up",0.236006489924271,0.0560728741151226,0.314451408995329,1.18400945329156,0.946868537776488,2415,1937,NA,NA,"44488301"
"EMF-sumo1-12","PHH","trt_cp","down",-0.229549215758138,0.0751865778245804,0.314451408995329,-1.18399542260773,0.991886621872435,2415,1937,NA,NA,"2630179"
"BRD-K63350243","NPC","trt_cp","up",0.227695439641945,0.0823824874017293,0.314451408995329,1.18397162195756,0.931884219986935,2415,1937,NA,NA,"2989846"
"BRD-K74606027","NPC","trt_cp","up",0.227691839787309,0.0823824874017293,0.314451408995329,1.18395290341959,-1.0190619151577,2415,1937,NA,NA,"590707"
"BRD-K96396151","A375","trt_cp","down",-0.248480291100965,0.0286771268531633,0.314451408995329,-1.1839150869581,-0.679884673422921,2415,1937,NA,NA,"60190233"
"clioquinol","VCAP","trt_cp","up",0.237569345828015,0.0505539052626407,0.314451408995329,1.18391347921872,0.902409198768816,2415,1937,"HIF1AN; OPRK1","Chelating agent","2788"
"BRD-A69470004","HT29","trt_cp","up",0.238453050066278,0.0505539052626407,0.314451408995329,1.18390914261126,-1.06723157777017,2415,1937,NA,NA,"44143243"
"BRD-K09231502","NPC","trt_cp","up",0.227674540736617,0.0823824874017293,0.314451408995329,1.18386295174933,0.991532729023875,2415,1937,NA,NA,"44497811"
"sulforaphane","MCF7","trt_cp","up",0.23745322760692,0.0532625383566355,0.314451408995329,1.18383274865596,1.24443292348045,2415,1937,"NFE2L2","Antineoplastic; Aryl hydrocarbon receptor antagonist","5350"
"PD-184352","MDAMB231","trt_cp","down",-0.29641027795857,0.000722254288081566,0.060902601950599,-1.18382711856606,-1.03157071476353,2415,1937,"MAP2K1; MAP2K2; MAP3K1; MAP3K2","MEK inhibitor","6918454"
"BRD-K95367721","A549","trt_cp","down",-0.248296103269633,0.0286771268531633,0.314451408995329,-1.1837973547854,-0.018487487526818,2415,1937,NA,NA,"54649528"
"cyclopenthiazide","PC3","trt_cp","up",0.235916421204958,0.0560728741151226,0.314451408995329,1.18368238421827,0.858206491898999,2415,1937,NA,"Thiazide diuretic","2904"
"BRD-K58141791","MCF7","trt_cp","up",0.237416443372678,0.0532625383566355,0.314451408995329,1.18364935935624,0.686650499222348,2415,1937,NA,NA,"44202935"
"tropanyl-3,5-dimethylbenzoate","HA1E","trt_cp","up",0.237454898231405,0.0532625383566355,0.314451408995329,1.18363388945412,-0.0211638415169792,2415,1937,NA,"Serotonin receptor antagonist","2837530"
"BRD-K07339740","PHH","trt_cp","up",0.231088390004282,0.0717489885981173,0.314451408995329,1.18360114622985,0.40242438971815,2415,1937,NA,NA,"54657692"
"O-1918","SKB","trt_cp","up",0.239733126593924,0.0454072586806183,0.314451408995329,1.18357146987611,-0.878947585041245,2415,1937,NA,"Cannabinoid receptor antagonist","40469923"
"BRD-K75128590","MCF7","trt_cp","down",-0.252523890995944,0.0210093900237998,0.314451408995329,-1.18357127053538,-0.972108831530473,2415,1937,NA,NA,"44492456"
"BRD-K14939371","A549","trt_cp","down",-0.248244740097315,0.0286771268531633,0.314451408995329,-1.18355247141139,-1.08360428359304,2415,1937,NA,NA,"53338846"
"BRD-K91913968","MCF7","trt_cp","down",-0.252519092620839,0.0210093900237998,0.314451408995329,-1.1835487807072,-1.0749792958643,2415,1937,NA,NA,"5417654"
"tolmetin","HCC515","trt_cp","up",0.235239232411328,0.0589969453950692,0.314451408995329,1.18354436848834,0,2415,1937,NA,"Cyclooxygenase inhibitor","5509"
"BRD-K70489510","VCAP","trt_cp","down",-0.250766227413112,0.0238390479829864,0.314451408995329,-1.18352946555249,-1.07389589292652,2415,1937,NA,NA,"54617932"
"BRD-K73238422","NEU","trt_cp","up",0.239323481602069,0.0479388803977101,0.314451408995329,1.18352906008575,1.00262581625943,2415,1937,NA,NA,"2258411"
"BRD-K46373671","PC3","trt_cp","down",-0.249118804137833,0.0269838449429949,0.314451408995329,-1.18350050564828,-1.26572837603043,2415,1937,NA,NA,"44506860"
"BRD-K48296029","NPC","trt_cp","up",0.227596441889591,0.0823824874017293,0.314451408995329,1.18345685306448,-0.939309881461429,2415,1937,NA,NA,"54650186"
"BRD-K99718824","NPC","trt_cp","up",0.227592781454881,0.0823824874017293,0.314451408995329,1.183437819522,0.0204619732451002,2415,1937,NA,NA,"56835451"
"10-hydroxycamptothecin","MCF7","trt_cp","up",0.237371203085308,0.0532625383566355,0.314451408995329,1.18342381205883,1.02066340833979,2415,1937,NA,NA,"97226"
"BRD-K01006500","NPC","trt_cp","up",0.227581944410795,0.0823824874017293,0.314451408995329,1.18338146901853,1.07404987841717,2415,1937,NA,NA,"54631377"
"hymecromone","A549","trt_cp","up",0.233273775049809,0.0651635561187426,0.314451408995329,1.18333054995941,0.88945141974709,2415,1937,"MAOA","Monoamine oxidase inhibitor","5280567"
"BRD-K69569876","NPC","trt_cp","up",0.227571219918477,0.0823824874017293,0.314451408995329,1.18332570376216,0.962825190418001,2415,1937,NA,NA,"1201976"
"colchicine","PC3","trt_cp","down",-0.249080083840763,0.0269838449429949,0.314451408995329,-1.18331655529849,-0.498139663500874,2415,1937,"ABCB1; ABCG2; BRD4; CHAT; DBH; SAA1; STMN4; TTL; TUBB; TUBB1; UPP2; VCL",NA,"6167"
"BRD-K98404142","PC3","trt_cp","up",0.235837642337991,0.0560728741151226,0.314451408995329,1.18328712068976,1.1558391368215,2415,1937,NA,NA,"16219061"
"lylamine","PC3","trt_cp","down",-0.24904483958551,0.0269838449429949,0.314451408995329,-1.18314911874524,-1.13496792203978,2415,1937,"CNR1","Cannabinoid receptor agonist","62034"
"NBI-27914","NEU","trt_cp","up",0.239238543332561,0.0479388803977101,0.314451408995329,1.18310901392228,-0.850596281830137,2415,1937,"CRHR1","CRF receptor antagonist","176157"
"mestranol","VCAP","trt_cp","up",0.237406445577971,0.0532625383566355,0.314451408995329,1.18310167498058,0.932739076006637,2415,1937,"ESR1","Estrogen receptor agonist","12598376"
"BRD-K76876037","PC3","trt_cp","up",0.235796348220986,0.0560728741151226,0.314451408995329,1.1830799324041,-0.0170338643399881,2415,1937,NA,NA,"54638513"
"BRD-K68102868","A549","trt_cp","up",0.233221501614556,0.0651635561187426,0.314451408995329,1.1830653819058,0.991233580648189,2415,1937,NA,NA,"3364609"
"CAM-9-021","VCAP","trt_cp","up",0.237394889710506,0.0532625383566355,0.314451408995329,1.18304408696472,0.953760690983837,2415,1937,NA,NA,"49843020"
"isoliquiritigenin","MCF7","trt_cp","up",0.237290924317524,0.0532625383566355,0.314451408995329,1.18302357898858,1.36414302302316,2415,1937,"AKR1B1; HRH2; SIRT1","Guanylate cyclase activator","638278"
"dimercaptosuccinic-acid","NPC","trt_cp","up",0.22750516883782,0.0823824874017293,0.314451408995329,1.18298225109916,1.0208217427249,2415,1937,"DNMT1","Chelating agent","2724354"
"BL003-049-HDAC3","HT29","trt_cp","down",-0.254750004576761,0.0184415609396317,0.314451408995329,-1.18287157483532,0,2415,1937,NA,NA,"NotFound"
"N-(3-acetamidophenyl)-3-chlorobenzamide","MCF7","trt_cp","up",0.237258506486192,0.0532625383566355,0.314451408995329,1.18286195856861,0.536495947417225,2415,1937,"GRM5",NA,"669190"
"EMF-sumo1-2","VCAP","trt_cp","up",0.237357471129945,0.0532625383566355,0.314451408995329,1.1828576135721,1.19295702087805,2415,1937,NA,NA,"2203170"
"BRD-K94352392","A549","trt_cp","up",0.233178449618714,0.0651635561187426,0.314451408995329,1.1828469915535,0.326688364168342,2415,1937,NA,NA,"44490907"
"BRD-K85593835","NPC","trt_cp","down",-0.230392066079557,0.0751865778245804,0.314451408995329,-1.18283183835208,-0.810506331929606,2415,1937,NA,NA,"54638292"
"BRD-K62876373","PC3","trt_cp","up",0.235744011377852,0.0560728741151226,0.314451408995329,1.18281733856282,0.521821885208645,2415,1937,NA,NA,"54658983"
"danusertib","SKB","trt_cp","down",-0.230895907496529,0.0717489885981173,0.314451408995329,-1.18280167136124,-1.13746384200324,2415,1937,"AURKA; AURKB; AURKC; BCR; NTRK1; RET; SLK","Aurora kinase inhibitor; Growth factor receptor inhibitor","11442891"
"BRD-K16464815","PC3","trt_cp","up",0.23573143289054,0.0560728741151226,0.314451408995329,1.18275422750945,0.792445332431328,2415,1937,NA,NA,"54615076"
"DUP-697","ASC","trt_cp","down",-0.23453175575559,0.0589969453950692,0.314451408995329,-1.18269967797804,-0.864649751612271,2415,1937,NA,"Cyclooxygenase inhibitor","3177"
"BRD-K98404142","MCF7","trt_cp","up",0.237222086112959,0.0532625383566355,0.314451408995329,1.18268038331277,1.1558391368215,2415,1937,NA,NA,"16219061"
"L-694247","PC3","trt_cp","down",-0.248943807344358,0.0269838449429949,0.314451408995329,-1.18266914009047,-1.04639241962585,2415,1937,"HTR1B; HTR1D","Serotonin receptor agonist","132059"
"tyrphostin-AG-494","A549","trt_cp","down",-0.248053279832079,0.0286771268531633,0.314451408995329,-1.1826396493713,-0.783079512323691,2415,1937,"EGFR","EGFR inhibitor","5328771"
"lamivudine","A549","trt_cp","up",0.233136923123616,0.0651635561187426,0.314451408995329,1.18263633962629,1.15212353805677,2415,1937,"DCK","Nucleoside reverse transcriptase inhibitor","60825"
"heliomycin","MCF7","trt_cp","down",-0.252312185283698,0.0223870759892107,0.314451408995329,-1.18257901274213,-1.29657717565079,2415,1937,NA,"ATP synthase inhibitor","5282060"
"GSK-461364","MCF7","trt_cp","down",-0.252310881575109,0.0223870759892107,0.314451408995329,-1.18257290230234,0.982493476334208,2415,1937,"PLK1","PLK inhibitor","15983966"
"IKK-2-inhibitor-V","HA1E","trt_cp","down",-0.239975867300644,0.0454072586806183,0.314451408995329,-1.18247958805062,-1.07757747881437,2415,1937,"IKBKB","IKK inhibitor; NFkB pathway inhibitor","5081913"
"SA-1939936","NPC","trt_cp","up",0.227391251046123,0.0861386100696779,0.314451408995329,1.18238990092818,0.716424397457205,2415,1937,NA,NA,"60189878"
"BRD-K63923428","PC3","trt_cp","up",0.235658723516007,0.0560728741151226,0.314451408995329,1.1823894169322,-0.781231082033351,2415,1937,NA,NA,"60191087"
"BRD-A30083233","NPC","trt_cp","up",0.227386482664834,0.0861386100696779,0.314451408995329,1.18236510628083,0.85721640523652,2415,1937,NA,NA,"23872142"
"SDZ-NKT-343","ASC","trt_cp","down",-0.234463051549295,0.0620255045215908,0.314451408995329,-1.18235321554528,-0.834704313108088,2415,1937,"TACR1","Tachykinin antagonist","44208964"
"desmethylclozapine","PC3","trt_cp","down",-0.248856006488607,0.0269838449429949,0.314451408995329,-1.18225202040519,-0.897536067031195,2415,1937,"CHRM1; DRD3","Acetylcholine receptor agonist","2820"
"GBR-12935","PHH","trt_cp","up",0.230822653049911,0.0717489885981173,0.314451408995329,1.18224008017291,0.960936302330264,2415,1937,"AGTR1; SLC6A3","Dopamine uptake inhibitor","3456"
"RG-13022","PC3","trt_cp","up",0.235628725782452,0.0560728741151226,0.314451408995329,1.18223890689736,-0.812340317163227,2415,1937,"EGFR; PDGFRA; PDGFRB","PDGFR receptor inhibitor","5468216"
"H-8","VCAP","trt_cp","up",0.237232874410916,0.0532625383566355,0.314451408995329,1.18223669282741,0.919019736421542,2415,1937,"PKIA; PRKACA","PKA inhibitor","3540"
"vanoxerine","PC3","trt_cp","down",-0.248847856226036,0.0269838449429949,0.314451408995329,-1.18221330056665,-1.04914455538359,2415,1937,"MAOA; MAOB; SLC6A3","Dopamine uptake inhibitor","10238982"
"IC-261","HCC515","trt_cp","up",0.23496852941973,0.0589969453950692,0.314451408995329,1.18218239753667,1.03635067289866,2415,1937,NA,NA,"5288600"
"VU-0418939-2","A375","trt_cp","down",-0.248114069061605,0.0286771268531633,0.314451408995329,-1.18217017674549,-1.33839508481405,2415,1937,NA,NA,"46742345"
"BRD-K70918484","NPC","trt_cp","up",0.227345456335525,0.0861386100696779,0.314451408995329,1.18215177741604,0.0175314155274553,2415,1937,NA,NA,"54649531"
"warfarin","ASC","trt_cp","down",-0.234412268940661,0.0620255045215908,0.314451408995329,-1.18209712836986,0.813181072396556,2415,1937,"ARSE; CYP2C8; CYP2C9; CYP4F2; F3; F7; NR1I2; PROS1; RP11-196G11.1; VKORC1; VKORC1L1","Vitamin K antagonist","54678486"
"CD-1530","MCF7","trt_cp","down",-0.252206255570325,0.0223870759892107,0.314451408995329,-1.18208252361808,-1.18208252361808,2415,1937,NA,NA,"24868309"
"melengestrol","PC3","trt_cp","down",-0.248819201862235,0.0269838449429949,0.314451408995329,-1.18207717092294,-0.439522059098884,2415,1937,NA,NA,"51695577"
"prazosin","SKB","trt_cp","up",0.239421232137859,0.0479388803977101,0.314451408995329,1.18203163520639,0,2415,1937,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; CDK1; KCNH2; KCNH6; KCNH7; NQO2","Adrenergic receptor antagonist","68546"
"tyrphostin-A9","A549","trt_cp","down",-0.24792385086565,0.0286771268531633,0.314451408995329,-1.18202257296102,-1.12446383051773,2415,1937,NA,"Protein tyrosine kinase inhibitor; Tyrosine kinase inhibitor","5614"
"rottlerin","NPC","trt_cp","down",-0.230231560311271,0.0751865778245804,0.314451408995329,-1.1820078024545,-1.09329507592428,2415,1937,"KCNH2; TGM2","MAP kinase inhibitor; Protein kinase inhibitor","5281847"
"BRD-K55827386","VCAP","trt_cp","down",-0.250420647605171,0.0253670249846935,0.314451408995329,-1.18189844892949,-1.02423848623795,2415,1937,NA,NA,"44506722"
"celastrol","MCF7","trt_cp","up",0.23706351320676,0.0532625383566355,0.314451408995329,1.18188981162293,0.425480332184254,2415,1937,"IL1B; TNF","Anti-inflammatory; Antioxidant; HSP inhibitor; NFkB pathway inhibitor; Topoisomerase inhibitor","73707365"
"BRD-K30180607","PC3","trt_cp","down",-0.248777068305681,0.0269838449429949,0.314451408995329,-1.18187700503961,-0.791857593376536,2415,1937,NA,NA,"46903404"
"oxibendazole","VCAP","trt_cp","up",0.237156078901372,0.0532625383566355,0.314451408995329,1.18185398672291,1.00817727208169,2415,1937,"TUBB; TUBB4B","Tubulin inhibitor","4622"
"SU-11274","ASC","trt_cp","down",-0.234363623277882,0.0620255045215908,0.314451408995329,-1.18185181741177,-0.998766674927726,2415,1937,"MET","Hepatocyte growth factor receptor inhibitor; Tyrosine kinase inhibitor","9549297"
"SDZ-21009","PHH","trt_cp","down",-0.229112758072469,0.0787549835719951,0.314451408995329,-1.18174421081296,-0.914414212037418,2415,1937,NA,NA,"193949"
"BRD-K01602319","HA1E","trt_cp","up",0.237071332200688,0.0532625383566355,0.314451408995329,1.18172194004318,1.00136897838626,2415,1937,NA,NA,"24747156"
"nafcillin","MCF7","trt_cp","up",0.237028275751379,0.0532625383566355,0.314451408995329,1.18171413385228,0.854108734562805,2415,1937,"CYP3A4","Bacterial cell wall synthesis inhibitor","23667630"
"GSK-0660","ASC","trt_cp","up",0.232653872779095,0.0651635561187426,0.314451408995329,1.18161889760729,-0.914492208458742,2415,1937,"PPARD","PPAR receptor antagonist","46233311"
"tylosin","PC3","trt_cp","up",0.235495193940701,0.0589969453950692,0.314451408995329,1.18156892687644,1.06959387500711,2415,1937,NA,NA,"66509091"
"BRD-K61175124","NEU","trt_cp","down",-0.23434790398197,0.0620255045215908,0.314451408995329,-1.18153672776052,-1.10530453797578,2415,1937,NA,NA,"44511206"
"MW-STK33-22","SKB","trt_cp","up",0.239315022091713,0.0479388803977101,0.314451408995329,1.18150727221067,1.1232671794901,2415,1937,NA,NA,"42601363"
"TPCA-1","PC3","trt_cp","down",-0.248678683967591,0.0269838449429949,0.314451408995329,-1.18140960590336,-1.3440364053513,2415,1937,"CDC42BPB; EPHB1; IKBKB; MAP3K9; NTRK3; NUAK1; RET; TNK2; TYK2","IKK inhibitor","9903786"
"VU-0418947-2","PC3","trt_cp","down",-0.248670331649319,0.0269838449429949,0.314451408995329,-1.18136992614922,-1.37643032232122,2415,1937,NA,"HIF modulator","46742354"
"ingenol","HCC515","trt_cp","down",-0.249163016598424,0.0269838449429949,0.314451408995329,-1.18134626916067,1.03798074549845,2415,1937,"PRKCE","PKC activator","5225086"
"BRD-K63308290","A375","trt_cp","up",0.235475001191453,0.0589969453950692,0.314451408995329,1.18134305337952,0.0118134305337955,2415,1937,NA,NA,"60138120"
"methylene-blue","HT29","trt_cp","up",0.237929811096491,0.0505539052626407,0.314451408995329,1.18131128362002,-0.986401981186994,2415,1937,"ACHE; MAPT","Guanylyl cyclase inhibitor; Monoamine oxidase inhibitor; Nitric oxide production inhibitor; Tau aggregation inhibitor","4139"
"entinostat","HCC515","trt_cp","down",-0.249146035024372,0.0269838449429949,0.314451408995329,-1.18126575512843,-1.22940037135217,2415,1937,"HDAC1; HDAC2; HDAC3; HDAC9","HDAC inhibitor","4261"
"rotenonic-acid","A549","trt_cp","down",-0.247752077298158,0.0286771268531633,0.314451408995329,-1.18120361087446,-0.98940607896068,2415,1937,NA,"Retinoid receptor antagonist","6708539"
"BRD-K75458636","MCF7","trt_cp","up",0.236903956266018,0.0532625383566355,0.314451408995329,1.18109433398874,0.817768334890153,2415,1937,NA,NA,"1304563"
"T-98475","PHH","trt_cp","up",0.230591291513952,0.0717489885981173,0.314451408995329,1.1810550800128,-1.30340470103198,2415,1937,"GNRH1; GNRHR","Gonadotropin releasing factor hormone receptor antagonist","9874838"
"BRD-K16956545","PHH","trt_cp","up",0.230590962717968,0.0717489885981173,0.314451408995329,1.18105339596755,-0.0225967693153915,2415,1937,NA,NA,"54645915"
"GSK-2126458","SKBR3","trt_cp","down",-0.268366700943362,0.007416722294151,0.232340074812545,-1.1810238923721,-1.1830865497822,2415,1937,NA,NA,"52914946"
"zaldaride","SKB","trt_cp","down",-0.230548227316828,0.0717489885981173,0.314451408995329,-1.18102062334654,-0.985549044803417,2415,1937,"CALM1","Calmodulin antagonist","65909"
"vorinostat","NEU","trt_cp","up",0.238811820442445,0.0479388803977101,0.314451408995329,1.18099873649495,-1.06454937356142,2415,1937,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9","HDAC inhibitor","5311"
"BRD-A97035593","A375","trt_cp","up",0.235399961871931,0.0589969453950692,0.314451408995329,1.1809665922758,0.022017466336371,2415,1937,NA,NA,"44143237"
"pseudopelletierine","NPC","trt_cp","up",0.227102782693024,0.0861386100696779,0.314451408995329,1.1808899220773,1.08175296067724,2415,1937,NA,"Anthelmintic","11096"
"calcifediol","SKB","trt_cp","up",0.239173895273393,0.0479388803977101,0.314451408995329,1.18081052379642,-0.625305248571786,2415,1937,"VDR","Vitamin D receptor agonist","46705323"
