"pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"oxaprozin","PC3","trt_cp","up",0.402568892636141,2.59805266161356e-05,9.41369780148809e-05,1.06057663297417,-0.828689137324025,12,12,NA,"Cyclooxygenase inhibitor","4614"
"BIX-01294","PHH","trt_cp","up",0.424706389577939,2.50231202751725e-05,9.41369780148809e-05,1.0605719595404,0.0314961844136422,12,12,"EHMT1; EHMT2","DNA methyltransferase inhibitor; Histone lysine methyltransferase inhibitor","25150857"
"BRD-K49061529","HA1E","trt_cp","up",0.416975157626379,2.53712680355227e-05,9.41369780148809e-05,1.06055777921756,0,12,12,NA,NA,"105078"
"perindopril","NPC","trt_cp","up",0.414218445455098,2.55018234456541e-05,9.41369780148809e-05,1.06051331321589,0.0268273724963534,12,12,"ACE; SFRP4","ACE inhibitor","58153637"
"BRD-K34095629","VCAP","trt_cp","up",0.433853530598116,2.46314540447785e-05,9.41369780148809e-05,1.06047446638915,0.710517892480728,12,12,NA,NA,"44619203"
"BRD-K45582470","A549","trt_cp","up",0.405507944154311,2.58499712060043e-05,9.41369780148809e-05,1.06046040292082,0.0106046040292085,12,12,NA,NA,"44202276"
"15-delta-prostaglandin-j2","A549","trt_cp","up",0.405490040619934,2.58934896760481e-05,9.41369780148809e-05,1.06041358265613,0.992170666980225,12,12,"NR1H4; PPARG","PPAR receptor agonist","6375741"
"prostaglandin","NPC","trt_cp","down",-0.431955457750316,2.47184909848661e-05,9.41369780148809e-05,-1.06036501780521,-1.0224733611126,12,12,"AKR1C3; PTGDR; PTGDR2; PTGER1; PTGER2; PTGER4; PTGFR","Prostanoid receptor antagonist","13292831"
"BRD-K41006959","A375","trt_cp","down",-0.429801241837477,2.48055279249536e-05,9.41369780148809e-05,-1.0603195890648,-0.010603195890648,12,12,NA,NA,"44634533"
"sonidegib","MCF7","trt_cp","down",-0.425305388422767,2.50231202751725e-05,9.41369780148809e-05,-1.06025596396071,0,12,12,"SMO",NA,"24775005"
"cortisone-acetate","VCAP","trt_cp","down",-0.421356416784759,2.51971941553476e-05,9.41369780148809e-05,-1.06024089950805,-0.849563679478412,12,12,NA,NA,"5745"
"KU-C104126N","A375","trt_cp","down",-0.429757624482885,2.48055279249536e-05,9.41369780148809e-05,-1.06021198505859,-0.0106021198505859,12,12,NA,NA,"686211"
"BRD-K80822897","VCAP","trt_cp","down",-0.421335247528771,2.51971941553476e-05,9.41369780148809e-05,-1.0601876322262,-0.939332613486773,12,12,NA,NA,"44142110"
"BRD-K16541732","A549","trt_cp","down",-0.419492777609861,2.52842310954352e-05,9.41369780148809e-05,-1.06017691524396,-1.14912151994309,12,12,NA,NA,"23777756"
"procainamide","NPC","trt_cp","down",-0.431868201787827,2.47184909848661e-05,9.41369780148809e-05,-1.06015082171495,0.0279180564910152,12,12,"DNMT1; KCNH2; SCN5A; SLC22A3; SLC47A1; SLC47A2","Sodium channel blocker","4913"
"celastrol","HS578T","trt_cp","down",-0.447948344443819,2.40221954641656e-05,9.41369780148809e-05,-1.06012592554399,-0.341843661229526,12,12,"IL1B; TNF","Anti-inflammatory; Antioxidant; HSP inhibitor; NFkB pathway inhibitor; Topoisomerase inhibitor","73707365"
"BRD-K30935394","PC3","trt_cp","up",0.402382598407216,2.60240450861794e-05,9.41369780148809e-05,1.06008583671626,0.710257510599893,12,12,NA,NA,"54619491"
"BRD-A30455275","PHH","trt_cp","down",-0.470455183532616,2.30647891232025e-05,9.41369780148809e-05,-1.06006989761239,0.296765119341863,12,12,NA,NA,"2976290"
"MW-A1-2","PC3","trt_cp","down",-0.426391469748129,2.49796018051287e-05,9.41369780148809e-05,-1.06006520552534,1.02491037548397,12,12,NA,NA,"3125011"
"olvanil","HA1E","trt_cp","down",-0.429002123204941,2.48490463949974e-05,9.41369780148809e-05,-1.06005638401512,-0.793505390663642,12,12,"CNR1; GPR119; TRPV1","TRPV agonist","5808649"
"terfenadine","NPC","trt_cp","down",-0.431778392344964,2.47184909848661e-05,9.41369780148809e-05,-1.05993035733657,-0.843413563382453,12,12,"CHRM1; CHRM4; CHRM5; HRH1; KCNH1; KCNH2","Histamine receptor antagonist","5405"
"SAL-1","VCAP","trt_cp","down",-0.421225357281772,2.51971941553476e-05,9.41369780148809e-05,-1.05991112015783,-0.0211982224031567,12,12,"ADORA2A; ADORA2B","Adenosine receptor antagonist","5372720"
"BRD-K83194053","A549","trt_cp","down",-0.419383802579282,2.52842310954352e-05,9.41369780148809e-05,-1.0599015045148,-1.06310969426356,12,12,NA,NA,"23631972"
"BRD-K91834385","HT29","trt_cp","down",-0.432697236909146,2.46749725148223e-05,9.41369780148809e-05,-1.05989741638229,-0.0211979483276459,12,12,NA,NA,"54661437"
"PSH-010","HA1E","trt_cp","up",0.41670352207766,2.53712680355227e-05,9.41369780148809e-05,1.05986688627338,0,12,12,NA,NA,"24747273"
"norethisterone","NPC","trt_cp","up",0.413962162002269,2.55018234456541e-05,9.41369780148809e-05,1.05985715698562,0,12,12,"PGR","Progesterone receptor agonist","5702093"
"isosalsoline","NPC","trt_cp","down",-0.431744674007777,2.47184909848661e-05,9.41369780148809e-05,-1.05984758550311,-0.360348179071057,12,12,NA,NA,"46697"
"BRD-K69406317","SKB","trt_cp","down",-0.405262663644419,2.58934896760481e-05,9.41369780148809e-05,-1.05982186391905,-0.482601044954526,12,12,NA,NA,"44617510"
"BRD-K48204702","PC3","trt_cp","up",0.402280414912902,2.60240450861794e-05,9.41369780148809e-05,1.05981663204514,0,12,12,NA,NA,"1288922"
"BRD-K35832492","HEPG2","trt_cp","down",-0.416954972435721,2.53712680355227e-05,9.41369780148809e-05,-1.05980720699326,-0.695890726883386,12,12,NA,NA,"NotFound"
"clofibric-acid","NPC","trt_cp","down",-0.431699195369997,2.47184909848661e-05,9.41369780148809e-05,-1.05973594446305,-0.975973991715888,12,12,"PPARA","PPAR receptor agonist","2797"
"UBP-302","PHH","trt_cp","up",0.424353216596881,2.50666387452163e-05,9.41369780148809e-05,1.05969001999401,0,12,12,"GRIK1","Glutamate receptor antagonist","11674376"
"BRD-K81119027","VCAP","trt_cp","up",0.433523481891419,2.46314540447785e-05,9.41369780148809e-05,1.05966772355676,0.48926707161984,12,12,NA,NA,"60187720"
"ZM-447439","ASC","trt_cp","down",-0.406457501905973,2.58499712060043e-05,9.41369780148809e-05,-1.05964122478611,-0.780464447361567,12,12,"AURKA; AURKB","Aurora kinase inhibitor","9914412"
"JNJ-38877605","SKBR3","trt_cp","down",-0.470103874594932,2.30647891232025e-05,9.41369780148809e-05,-1.05963714977776,0.607676301309177,12,12,"MET","Tyrosine kinase inhibitor","46911863"
"PSB-11","A549","trt_cp","down",-0.419274898242004,2.52842310954352e-05,9.41369780148809e-05,-1.05962627244762,0.96936286255552,12,12,"ADORA1; ADORA2A; ADORA3","Adenosine receptor antagonist","9882625"
"everolimus","PHH","trt_cp","down",-0.470255208787572,2.30647891232025e-05,9.41369780148809e-05,-1.059619297396,0.386158846946252,12,12,"CYP3A5; FKBP1A; MTOR","MTOR inhibitor","6442177"
"PD-123319","ASC","trt_cp","up",0.387086263718285,2.66768221368361e-05,9.41369780148809e-05,1.05960740627816,0,12,12,"AGTR2","Angiotensin receptor antagonist","4701"
"vinpocetine","A549","trt_cp","down",-0.419260383327501,2.52842310954352e-05,9.41369780148809e-05,-1.05958958915268,-0.781153849242972,12,12,"PDE1A; PDE1C; SCN10A","Phosphodiesterase inhibitor; Sodium channel blocker","5673"
"PQ-401","A549","trt_cp","down",-0.419260175398005,2.52842310954352e-05,9.41369780148809e-05,-1.05958906365603,-0.774886995562192,12,12,"IGF1R","IGF-1 inhibitor; IGF-1R inhibitor","9549305"
"amiodarone","A375","trt_cp","down",-0.429498403997574,2.48490463949974e-05,9.41369780148809e-05,-1.05957248816629,-0.78722588907366,12,12,"ABCG2; ADRB1; CACNA1H; CACNA2D2; CYP2C8; CYP2C9; DIO3; KCNA7; KCNH2; PPARG; SCN5A; THRA; THRB","Potassium channel blocker","2157"
"BRD-K14415573","HT29","trt_cp","down",-0.43255688829434,2.46749725148223e-05,9.41369780148809e-05,-1.05955363065515,-1.06431170280234,12,12,NA,NA,"54654554"
"raloxifene","A375","trt_cp","up",0.417163736913263,2.53712680355227e-05,9.41369780148809e-05,1.05948721816039,0,12,12,"ACVRL1; AOX1; BGLAP; EBP; ENG; ESR1; ESR2; PTGR1; RAC1; SERPINB9; SHBG; TFF1","Estrogen receptor antagonist; Selective estrogen receptor modulator (SERM)","5035"
"BRD-K54822214","NEU","trt_cp","up",0.417819257626596,2.5327749565479e-05,9.41369780148809e-05,1.0594305717884,-0.333054141772388,12,12,NA,NA,"44490807"
"BRD-K89748981","VCAP","trt_cp","down",-0.4210306997542,2.51971941553476e-05,9.41369780148809e-05,-1.05942131185326,-1.04455085170255,12,12,NA,NA,"1814489"
"BRD-K99874282","MCF7","trt_cp","up",0.40168410986519,2.60240450861794e-05,9.41369780148809e-05,1.05941616346295,-0.696105969150501,12,12,NA,NA,"54657788"
"BRD-K13046565","HA1E","trt_cp","up",0.416520822300593,2.53712680355227e-05,9.41369780148809e-05,1.05940219751126,-0.0145675809057291,12,12,NA,NA,"24747275"
"dexamethasone","PC3","trt_cp","down",-0.426099304433374,2.49796018051287e-05,9.41369780148809e-05,-1.05933884417338,0,12,12,"ANXA1; CYP3A4; CYP3A5; NOS2; NR0B1; NR1I2; NR3C1; NR3C2; PER2; PIN1","Corticosteroid agonist; Cytochrome P450 inhibitor; Glucocorticoid receptor agonist; Glucocorticoid receptor modulator","5743"
"mitomycin-c","ASC","trt_cp","up",0.386973501916511,2.66768221368361e-05,9.41369780148809e-05,1.05929873285958,0.0224340731178173,12,12,NA,"DNA alkylating agent; DNA inhibitor; DNA synthesis inhibitor","5746"
"BRD-K37883585","HCC515","trt_cp","down",-0.410851148638834,2.56323788557854e-05,9.41369780148809e-05,-1.05929554751555,-0.738304735603543,12,12,NA,NA,"5124753"
"quinpirol-(-)","A549","trt_cp","up",0.405061011587271,2.58934896760481e-05,9.41369780148809e-05,1.05929161129305,-0.0241897322035326,12,12,NA,NA,"NotFound"
"BRD-K54657957","PC3","trt_cp","down",-0.426077994634004,2.49796018051287e-05,9.41369780148809e-05,-1.05928586521284,-0.891000379445978,12,12,NA,NA,"44460131"
"BRD-K11757396","MCF7","trt_cp","down",-0.424906188635729,2.50231202751725e-05,9.41369780148809e-05,-1.0592607873969,-0.010592607873969,12,12,NA,NA,"53338804"
"acetyl-geranygeranyl-cysteine","FIBRNPC","trt_cp","down",-0.401158854255101,2.60675635562232e-05,9.41369780148809e-05,-1.05921205647551,-0.781098581332172,12,12,NA,"Inhibitor of methyl esterification of geranylgeranylated proteins","11575713"
"dyphylline","MCF7","trt_cp","down",-0.424883759808773,2.50231202751725e-05,9.41369780148809e-05,-1.05920487393286,-1.01462304157738,12,12,"ADORA1; ADORA2A; PDE4A; PDE4B; PDE4C; PDE4D; PDE7A; PDE7B",NA,"3182"
"belinostat","MCF7","trt_cp","down",-0.424878402914112,2.50231202751725e-05,9.41369780148809e-05,-1.05919151957698,0,12,12,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9","HDAC inhibitor","6918638"
"thiothixene","PHH","trt_cp","down",-0.470060431073877,2.30647891232025e-05,9.41369780148809e-05,-1.05918040757558,-0.735627289037211,12,12,"DRD1; HRH1","Dopamine receptor antagonist","6444849"
"BRD-K46047563","A375","trt_cp","up",0.417041005331389,2.53712680355227e-05,9.41369780148809e-05,1.05917551191472,-0.568980434691909,12,12,NA,NA,"54615120"
"nocodazole","HA1E","trt_cp","up",0.4164271979583,2.54147865055665e-05,9.41369780148809e-05,1.05916406815816,0.249713549035401,12,12,"HPGDS","Tubulin inhibitor","4122"
"ergometrine","PHH","trt_cp","up",0.424133050352121,2.50666387452163e-05,9.41369780148809e-05,1.05914022335482,0,12,12,"ADRA1A; HTR1E","Adrenergic receptor agonist; Serotonin receptor agonist","3250"
"BRD-K30633722","PC3","trt_cp","down",-0.425981742464195,2.49796018051287e-05,9.41369780148809e-05,-1.0590465696748,-0.0161652112050458,12,12,NA,NA,"54615113"
"BRD-K07395346","MCF7","trt_cp","down",-0.424800181530124,2.50231202751725e-05,9.41369780148809e-05,-1.05899651925218,-1.05580957374131,12,12,NA,NA,"44494352"
"etiocholanolone","MCF7","trt_cp","down",-0.424797465924945,2.50231202751725e-05,9.41369780148809e-05,-1.05898974944238,-1.01945935104464,12,12,"AKR1C4; HSD17B11; SULT2A1; UGT1A1; UGT1A10; UGT1A3; UGT1A4; UGT1A5; UGT1A6; UGT1A7; UGT1A8; UGT1A9; UGT2A2; UGT2A3; UGT2B10; UGT2B11; UGT2B15; UGT2B17; UGT2B4; UGT2B7",NA,"73707504"
"FPL-55712","MCF7","trt_cp","down",-0.424779144182747,2.50231202751725e-05,9.41369780148809e-05,-1.05894407464736,-1.06005781721512,12,12,NA,"Leukotriene receptor antagonist","105007"
"BRD-A20488704","ASC","trt_cp","up",0.386838137463407,2.66768221368361e-05,9.41369780148809e-05,1.05892818709111,0,12,12,NA,NA,"24177547"
"BL-074","SKB","trt_cp","down",-0.404908264182722,2.58934896760481e-05,9.41369780148809e-05,-1.05889505685844,0.250389380957585,12,12,NA,NA,"NotFound"
"BRD-K37141476","PC3","trt_cp","up",0.401925466805086,2.60240450861794e-05,9.41369780148809e-05,1.05888151342084,1.0599908747022,12,12,NA,NA,"3116236"
"harpagoside","HCC515","trt_cp","up",0.410339646237234,2.56758973258292e-05,9.41369780148809e-05,1.05885638084178,0.97335053668786,12,12,"ACHE","Acetylcholinesterase inhibitor","5281542"
"HA-14-1","ASC","trt_cp","down",-0.406155278184105,2.58499712060043e-05,9.41369780148809e-05,-1.05885332269721,-0.610485293574941,12,12,"BCL2","BCL inhibitor","3549"
"etofenamate","MCF7","trt_cp","down",-0.424730971852625,2.50231202751725e-05,9.41369780148809e-05,-1.05882398446816,-0.709412069593669,12,12,NA,NA,"35375"
"donepezil","HCC515","trt_cp","up",0.410326473982062,2.56758973258292e-05,9.41369780148809e-05,1.05882239064228,0,12,12,"ACHE","Acetylcholinesterase inhibitor","3152"
"PNU-22394","MCF7","trt_cp","up",0.401407777678832,2.60675635562232e-05,9.41369780148809e-05,1.05868735498503,0,12,12,"MAOA; MAOB","Serotonin receptor agonist","27559"
"VU-0365121-1","MCF7","trt_cp","up",0.401399857822849,2.60675635562232e-05,9.41369780148809e-05,1.05866646687113,0.879844380671203,12,12,NA,NA,"53338864"
"BRD-K44696931","PC3","trt_cp","down",-0.425826160626964,2.49796018051287e-05,9.41369780148809e-05,-1.05865977278986,-1.06140686447347,12,12,NA,NA,"44488783"
"BRD-K18891555","VCAP","trt_cp","up",0.433104044756098,2.46749725148223e-05,9.41369780148809e-05,1.05864248729407,0.499798502812895,12,12,NA,NA,"44619395"
"BRD-K53932786","MCF7","trt_cp","up",0.401333820992362,2.60675635562232e-05,9.41369780148809e-05,1.0584922989519,-0.710916487652036,12,12,NA,NA,"781660"
"fostamatinib","A375","trt_cp","down",-0.42905851002497,2.48490463949974e-05,9.41369780148809e-05,-1.05848726981217,-0.854723225606029,12,12,"BRD4; FLT3; RET","SYK inhibitor","11213558"
"panobinostat","NKDBA","trt_cp","up",0.484977889100451,2.24120120725458e-05,9.41369780148809e-05,1.05844601398175,0.329476693418402,12,12,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9","HDAC inhibitor","6918837"
"acadesine","A549","trt_cp","down",-0.418805987735172,2.52842310954352e-05,9.41369780148809e-05,-1.05844120295133,0,12,12,"ADSL; PRKAA2; SLC2A4","AMPK activator","266934"
"BRD-K02665621","A375","trt_cp","down",-0.429026560373303,2.48490463949974e-05,9.41369780148809e-05,-1.05840845002705,-0.021168169000541,12,12,NA,NA,"54649511"
"MW-SHH-54","A375","trt_cp","down",-0.429000675973565,2.48490463949974e-05,9.41369780148809e-05,-1.05834459321738,-0.622976385288219,12,12,NA,NA,"70680399"
"SB-590885","MCF10A","trt_cp","down",-0.494439014558394,2.20203458421518e-05,9.41369780148809e-05,-1.05832785552152,0.0243028263742495,12,12,"BRAF","RAF inhibitor","11316960"
"zaprinast","ASC","trt_cp","up",0.386618668974019,2.66768221368361e-05,9.41369780148809e-05,1.05832741548385,0.0289364330766807,12,12,"GPR35; PDE1A; PDE4D; PDE5A; PDE9A","Phosphodiesterase inhibitor","5722"
"BRD-A10330754","PHH","trt_cp","up",0.423805024171107,2.50666387452163e-05,9.41369780148809e-05,1.05832108011112,0,12,12,NA,NA,"2956728"
"BRD-K39187410","ASC","trt_cp","up",0.386583861070323,2.66768221368361e-05,9.41369780148809e-05,1.05823213255596,0.0280487841245509,12,12,NA,NA,"11957531"
"SB-205384","SKB","trt_cp","down",-0.404638244819266,2.58934896760481e-05,9.41369780148809e-05,-1.05818891624707,-0.0257336729095365,12,12,"GABRA3; GABRA5; GABRA6","GABA receptor modulator","197690"
"maprotiline","HCC515","trt_cp","down",-0.410421639990459,2.56758973258292e-05,9.41369780148809e-05,-1.05818814742588,-1.02161504711282,12,12,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; CHRM1; CHRM4; CHRM5; HRH1; HTR7; SLC6A2","Norepinephrine reuptake inhibitor; Tricyclic antidepressant","4011"
"BRD-K98710661","NPC","trt_cp","up",0.413284675619602,2.55453419156978e-05,9.41369780148809e-05,1.05812260523828,0.954993743316262,12,12,NA,NA,"60185184"
"BRD-K95117060","PC3","trt_cp","down",-0.425585294122017,2.49796018051287e-05,9.41369780148809e-05,-1.05806094701781,-0.959257155292225,12,12,NA,NA,"44142107"
"VX-222","A549","trt_cp","up",0.404571055452859,2.58934896760481e-05,9.41369780148809e-05,1.05801030697534,0,12,12,NA,"HCV inhibitor","24798764"
"necrostatin-1","PC3","trt_cp","down",-0.425563850231349,2.49796018051287e-05,9.41369780148809e-05,-1.05800763468869,0,12,12,"IDO1; KRR1; RIPK1","RIPK inhibitor","2828334"
"BRD-K04238564","MCF7","trt_cp","down",-0.42439711788606,2.50666387452163e-05,9.41369780148809e-05,-1.05799171036871,-1.10960171438775,12,12,NA,NA,"44494921"
"BRD-K30434763","MCF7","trt_cp","down",-0.424391877420688,2.50666387452163e-05,9.41369780148809e-05,-1.05797864626274,0.0110014175848136,12,12,NA,NA,"60138105"
"GDC-0941","MDAMB231","trt_cp","down",-0.45460627170711,2.37175661738592e-05,9.41369780148809e-05,-1.05794641879395,-1.05391901068853,12,12,"PIK3CA; PIK3CB; PIK3CD; PIK3CG","PI3K inhibitor","17755052"
"zacopride","HA1E","trt_cp","down",-0.428139855704241,2.48925648650412e-05,9.41369780148809e-05,-1.05792573682387,-1.06012116864718,12,12,"HTR3A; HTR3B; HTR3C; HTR3D; HTR3E; HTR4; HTR5A","Serotonin receptor antagonist","108182"
"fluvoxamine","A549","trt_cp","down",-0.418593681868147,2.52842310954352e-05,9.41369780148809e-05,-1.05790464596822,-0.596630765550243,12,12,"CYP2C9; CYP46A1; KCNH2; SLC6A4","Selective serotonin reuptake inhibitor (SSRI)","5361192"
"BRD-K82544341","PC3","trt_cp","up",0.401538573416876,2.60240450861794e-05,9.41369780148809e-05,1.05786223425026,0.708767696947673,12,12,NA,NA,"60193563"
"fluvastatin","HA1E","trt_cp","down",-0.42810961248517,2.48925648650412e-05,9.41369780148809e-05,-1.05785100638383,-0.864176180260818,12,12,"APOA1; APOB; APOE; CYBA; CYP2C8; CYP2C9; F3; HMGCR; ICAM1; LDLR; RHOA; SELP; SERPINE1","HMGCR inhibitor","1548972"
"halcinonide","HCC515","trt_cp","up",0.409944205758939,2.56758973258292e-05,9.41369780148809e-05,1.05783597085331,0,12,12,"NR3C1; SMO","Glucocorticoid receptor agonist","73707616"
"BRD-K18739469","A549","trt_cp","down",-0.418548460101678,2.52842310954352e-05,9.41369780148809e-05,-1.057790357772,-1.07035056817641,12,12,NA,NA,"3464963"
"BRD-K24214483","MCF7","trt_cp","down",-0.424315089196232,2.50666387452163e-05,9.41369780148809e-05,-1.05778721870231,-1.05918805554891,12,12,NA,NA,"44490530"
"BRD-K30563708","NPC","trt_cp","down",-0.430899396931659,2.47620094549098e-05,9.41369780148809e-05,-1.0577725978492,-0.0207747279021518,12,12,NA,NA,"54649954"
"farnesol","MCF7","trt_cp","down",-0.424307021863001,2.50666387452163e-05,9.41369780148809e-05,-1.05776710741663,-0.604740618342387,12,12,"MAOB; MVK; NR1H4","FXR agonist; Monoamine oxidase inhibitor; NFkB pathway activator; PPAR receptor agonist","445070"
"doxorubicin","PHH","trt_cp","down",-0.469421434902972,2.31083075932463e-05,9.41369780148809e-05,-1.05774056669556,-0.816667280949215,12,12,"CHD1; NOLC1; TOP2A","Topoisomerase inhibitor","31703"
"BRD-K44484254","A549","trt_cp","up",0.404437502029347,2.59370081460919e-05,9.41369780148809e-05,1.05766104595752,0.723867572330761,12,12,NA,NA,"44517659"
"BRD-K40471863","A549","trt_cp","down",-0.418496426065871,2.5327749565479e-05,9.41369780148809e-05,-1.05765885304412,0.0191830034260185,12,12,NA,NA,"54652529"
"BRD-K95253417","ASC","trt_cp","down",-0.405695301258322,2.58499712060043e-05,9.41369780148809e-05,-1.05765415547622,0.914004353554178,12,12,NA,NA,"4050965"
"BRD-A82628254","PC3","trt_cp","down",-0.425416108315296,2.50231202751725e-05,9.41369780148809e-05,-1.05764032887767,-0.624899502255158,12,12,NA,NA,"3151270"
"BI-2536","A375","trt_cp","down",-0.428713455617694,2.48490463949974e-05,9.41369780148809e-05,-1.05763602064927,-0.855046168179482,12,12,"BRD4; PLK1; PLK2; PLK3","PLK inhibitor","11364421"
"kavain","HA1E","trt_cp","down",-0.428009672851771,2.48925648650412e-05,9.41369780148809e-05,-1.05760405738131,0.268458142971736,12,12,"MTOR","Calcium channel modulator; Sodium channel blocker","5369129"
"BRD-K90849765","PHH","trt_cp","up",0.42350977731748,2.50666387452163e-05,9.41369780148809e-05,1.05758379303049,0,12,12,NA,NA,"23835417"
"1-monopalmitin","PHH","trt_cp","down",-0.469334306932421,2.31083075932463e-05,9.41369780148809e-05,-1.05754424249285,-1.04669994686064,12,12,"ABCB1","P-glycoprotein inhibitor","14900"
"dimenhydrinate","PC3","trt_cp","down",-0.425343586696496,2.50231202751725e-05,9.41369780148809e-05,-1.05746003060674,-0.708498220506513,12,12,NA,NA,"10660"
"JLK-6","VCAP","trt_cp","up",0.43260639672133,2.46749725148223e-05,9.41369780148809e-05,1.05742607899749,0.679797019795058,12,12,"PSEN1","Anti-amyloidogenic; Gamma secretase inhibitor","3803"
"BRD-K10355322","A549","trt_cp","down",-0.418400093487347,2.5327749565479e-05,9.41369780148809e-05,-1.0574153933676,-0.0207393221043315,12,12,NA,NA,"5823053"
"BRD-K63827443","A375","trt_cp","down",-0.428623594394613,2.48490463949974e-05,9.41369780148809e-05,-1.05741433302752,-0.951558860317557,12,12,NA,NA,"54657854"
"pergolide","HCC515","trt_cp","down",-0.410113094935041,2.56758973258292e-05,9.41369780148809e-05,-1.05739262718821,-0.982025550402235,12,12,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; DRD1; DRD3; DRD4; HTR1B; HTR1D; HTR2B; KCNA5; TH","Dopamine receptor agonist","47811"
"BRD-K72147201","PC3","trt_cp","up",0.40135975786227,2.60675635562232e-05,9.41369780148809e-05,1.05739114072491,0.70845206428569,12,12,NA,NA,"54629095"
"BRD-K28215800","MCF7","trt_cp","down",-0.424150238131185,2.50666387452163e-05,9.41369780148809e-05,-1.05737625676851,-0.0105737625676851,12,12,NA,NA,"60138127"
"BRD-K09191212","PHH","trt_cp","down",-0.469258185409889,2.31083075932463e-05,9.41369780148809e-05,-1.05737271896113,-0.978862283673183,12,12,NA,NA,"1208412"
"OMDM-2","A549","trt_cp","down",-0.418368622636478,2.5327749565479e-05,9.41369780148809e-05,-1.05733585762497,0,12,12,"GPR119","FAAH inhibitor","6376692"
"BRD-K08995965","MCF7","trt_cp","up",0.400882668227568,2.60675635562232e-05,9.41369780148809e-05,1.05730241237318,0.0105730241237321,12,12,NA,NA,"44505242"
"endecaphyllin-x","HCC515","trt_cp","up",0.409726084063921,2.56758973258292e-05,9.41369780148809e-05,1.05727312114896,0.0170370981966524,12,12,NA,NA,"6710740"
"BRD-A05680309","A375","trt_cp","up",0.416272499763928,2.54147865055665e-05,9.41369780148809e-05,1.05722370797358,0.0211444741594721,12,12,NA,NA,"44143239"
"BRD-K20352452","NPC","trt_cp","down",-0.43066864481106,2.47620094549098e-05,9.41369780148809e-05,-1.0572061471375,-1.05776166923238,12,12,NA,NA,"44493263"
"15-delta-prostaglandin-j2","HA1E","trt_cp","up",0.415656045069788,2.54147865055665e-05,9.41369780148809e-05,1.05720267506335,0.992170666980225,12,12,"NR1H4; PPARG","PPAR receptor agonist","6375741"
"epoxycholesterol","MCF7","trt_cp","down",-0.424070689305119,2.50666387452163e-05,9.41369780148809e-05,-1.0571779472254,-1.05971838810375,12,12,"NR1H2; NR1H3","LXR agonist","3247059"
"VU-0403126","VCAP","trt_cp","up",0.432502638782835,2.46749725148223e-05,9.41369780148809e-05,1.05717246196617,0.0172526728493512,12,12,NA,NA,"44241483"
"deracoxib","A549","trt_cp","up",0.404246946832056,2.59370081460919e-05,9.41369780148809e-05,1.05716271727072,0,12,12,NA,"Cyclooxygenase inhibitor","3058754"
"PNU-120596","A549","trt_cp","down",-0.418275949685176,2.5327749565479e-05,9.41369780148809e-05,-1.05710164686169,-0.966575457577765,12,12,"CHRNA7","Acetylcholine receptor agonist","311434"
"BRD-K30381304","A549","trt_cp","down",-0.418270784454342,2.5327749565479e-05,9.41369780148809e-05,-1.05708859286223,-0.365248144834545,12,12,NA,NA,"16014341"
"darinaparsin","HA1E","trt_cp","up",0.415607714891744,2.54147865055665e-05,9.41369780148809e-05,1.05707974940373,0.564481571257162,12,12,NA,"Apoptosis stimulant","11683005"
"tramadol","ASC","trt_cp","down",-0.405442203300064,2.58934896760481e-05,9.41369780148809e-05,-1.05699432504076,-0.718128446828004,12,12,"CYP2B6; GRIN3A; OPRD1; OPRK1; OPRM1; SLC6A2; SLC6A4","Norepinephrine reuptake inhibitor; Opioid receptor agonist; Serotonin reuptake inhibitor","33741"
"tropicamide","MCF7","trt_cp","up",0.400757955644021,2.60675635562232e-05,9.41369780148809e-05,1.05697349090591,-0.878012312122832,12,12,"CHRM1; CHRM4","Acetylcholine receptor antagonist","5593"
"norketamine","SKB","trt_cp","up",0.404381889898957,2.59370081460919e-05,9.41369780148809e-05,1.05693311340822,-0.796206760099792,12,12,"CYP2B6; CYP3A5; GRIN1","Glutamate receptor antagonist","123767"
"BRD-K90070572","VCAP","trt_cp","up",0.432390744903344,2.47184909848661e-05,9.41369780148809e-05,1.05689895813647,1.1432636755889,12,12,NA,NA,"49835840"
"BRD-K29451642","VCAP","trt_cp","up",0.432361286876441,2.47184909848661e-05,9.41369780148809e-05,1.05682695345481,0.708074058814721,12,12,NA,NA,"54615081"
"BRD-K36633782","PC3","trt_cp","down",-0.425075887905344,2.50231202751725e-05,9.41369780148809e-05,-1.05679449624642,0.557271355600335,12,12,NA,NA,"54625379"
"hyoscyamine","A375","trt_cp","up",0.416093022809378,2.54147865055665e-05,9.41369780148809e-05,1.05676788326382,-0.902760270532742,12,12,"CHRM1; CHRM4","Acetylcholine receptor antagonist","154417"
"hydrastinine","ASC","trt_cp","down",-0.405336022803778,2.58934896760481e-05,9.41369780148809e-05,-1.0567175107844,-0.645992235880046,12,12,NA,"Haemostatic agent","3397945"
