"pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"SKF-83566","VCAP","trt_cp","up",0.247813934106405,0.0286771268531633,0.0786562841936123,0.956897735797767,0.957017769646481,1258,953,"DRD1","Dopamine receptor antagonist","1243"
"norketamine","MCF7","trt_cp","up",0.265139256721206,0.00925109108420132,0.0322762786111111,0.956894518087056,-0.880234977257347,1258,953,"CYP2B6; CYP3A5; GRIN1","Glutamate receptor antagonist","123767"
"kavain","ASC","trt_cp","up",0.25810422422007,0.0150961655919563,0.0473265151745646,0.956883614840088,0.846092896755695,1258,953,"MTOR","Calcium channel modulator; Sodium channel blocker","5369129"
"BX-912","SKB","trt_cp","down",-0.266274085895546,0.0085973783864387,0.0304720901686856,-0.956871770818818,-0.869103667707282,1258,953,"AKT2; CDK2; CHEK1; GSK3B; KDR; PDK1","Pyruvate dehydrogenase kinase inhibitor","11754511"
"methapyrilene","PC3","trt_cp","up",0.253077842443661,0.0210093900237998,0.0615482582988299,0.956867296270304,0.899686387368358,1258,953,NA,"Histamine receptor antagonist","8667"
"BRD-K44978960","A549","trt_cp","up",0.253942135036057,0.019688430384091,0.0584157470935041,0.956853927270716,-0.895668010500299,1258,953,NA,NA,"3233012"
"oxymetazoline","A549","trt_cp","up",0.253941527894924,0.019688430384091,0.0584157470935041,0.956851639563017,0.958634665140124,1258,953,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; HTR1B; HTR1D; HTR1E; NISCH","Adrenergic receptor agonist","4636"
"AVA","HCC515","trt_cp","up",0.239712576401672,0.0454072586806183,0.112437953549571,0.956846428595801,0.653528188728372,1258,953,NA,"Nucleophosmin inhibitor","11719255"
"mefexamide","NPC","trt_cp","down",-0.255860410576504,0.0172592511454823,0.0526076902329233,-0.956827283792167,-0.947193012353669,1258,953,NA,"Psychoactive drug","4045"
"BRD-K08640787","PC3","trt_cp","down",-0.263356756034726,0.0106730570928818,0.0360363685078594,-0.956800434157565,-0.851383784550608,1258,953,NA,NA,"45480137"
"pheniramine","HA1E","trt_cp","down",-0.242417760969367,0.0406627445210355,0.103425785211905,-0.956791396252555,0.72030682299258,1258,953,"HRH1; NR1I3","Histamine receptor antagonist","4761"
"BRD-K47490989","A549","trt_cp","down",-0.265587798483997,0.0085973783864387,0.0304720901686856,-0.956783927247768,-0.90578872827965,1258,953,NA,NA,"44142126"
"BRD-A64850503","PC3","trt_cp","up",0.253053292807612,0.0210093900237998,0.0615482582988299,0.956774476039008,0.0191354895207806,1258,953,NA,NA,"4302116"
