"disease","ID","Description","GeneRatio","p.adjust","Count"
"VL","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","32/541",0.000273799616838781,32
"VL","GO:0000398","mRNA splicing, via spliceosome","32/541",0.000273799616838781,32
"VL","GO:0000375","RNA splicing, via transesterification reactions","32/541",0.000340824767522495,32
"VL","GO:0098813","nuclear chromosome segregation","32/541",0.000424028464888898,32
"VL","GO:0140014","mitotic nuclear division","30/541",0.000436162384013621,30
"VL","GO:0140694","non-membrane-bounded organelle assembly","36/541",0.000844746196889685,36
"VL","GO:0000280","nuclear division","36/541",0.000935354574012828,36
"VL","GO:0006397","mRNA processing","41/541",0.00125640684068422,41
"VL","GO:1905818","regulation of chromosome separation","13/541",0.00187334530203076,13
"VL","GO:0071826","protein-RNA complex organization","23/541",0.00515475823067044,23
"VL","GO:0051304","chromosome separation","13/541",0.00546425593381457,13
"VL","GO:0033044","regulation of chromosome organization","26/541",0.00599651563264667,26
"VL","GO:0022618","protein-RNA complex assembly","22/541",0.00599651563264667,22
"VL","GO:0010965","regulation of mitotic sister chromatid separation","11/541",0.00664322425994112,11
"VL","GO:0048285","organelle fission","36/541",0.00755890946950634,36
"VL","GO:0042273","ribosomal large subunit biogenesis","11/541",0.00755890946950634,11
"VL","GO:0051306","mitotic sister chromatid separation","11/541",0.0108647410885236,11
"VL","GO:0007098","centrosome cycle","16/541",0.0116365545459419,16
"VL","GO:0032543","mitochondrial translation","18/541",0.0116365545459419,18
"VL","GO:0007064","mitotic sister chromatid cohesion","7/541",0.0116365545459419,7
"VL","GO:0007088","regulation of mitotic nuclear division","15/541",0.0116365545459419,15
"VL","GO:0051983","regulation of chromosome segregation","16/541",0.0116365545459419,16
"VL","GO:1905906","regulation of amyloid fibril formation","5/541",0.012231075465968,5
"VL","GO:0010257","NADH dehydrogenase complex assembly","10/541",0.0128604621736673,10
"VL","GO:0032981","mitochondrial respiratory chain complex I assembly","10/541",0.0128604621736673,10
"VL","GO:0033047","regulation of mitotic sister chromatid segregation","10/541",0.0128604621736673,10
"VL","GO:0030071","regulation of mitotic metaphase/anaphase transition","13/541",0.01363535825894,13
"VL","GO:0045839","negative regulation of mitotic nuclear division","10/541",0.0139231258480238,10
"VL","GO:0007094","mitotic spindle assembly checkpoint signaling","9/541",0.0139231258480238,9
"VL","GO:0071173","spindle assembly checkpoint signaling","9/541",0.0139231258480238,9
"VL","GO:0071174","mitotic spindle checkpoint signaling","9/541",0.0139231258480238,9
"VL","GO:0097250","mitochondrial respirasome assembly","13/541",0.0139231258480238,13
"VL","GO:0033045","regulation of sister chromatid segregation","14/541",0.0141283388902246,14
"VL","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","13/541",0.0141283388902246,13
"VL","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","13/541",0.0141283388902246,13
"VL","GO:0051382","kinetochore assembly","5/541",0.0141283388902246,5
"VL","GO:0031577","spindle checkpoint signaling","9/541",0.0141283388902246,9
"VL","GO:0033046","negative regulation of sister chromatid segregation","9/541",0.0141283388902246,9
"VL","GO:0033048","negative regulation of mitotic sister chromatid segregation","9/541",0.0141283388902246,9
"VL","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","9/541",0.0141283388902246,9
"VL","GO:2000816","negative regulation of mitotic sister chromatid separation","9/541",0.0141283388902246,9
"VL","GO:0006364","rRNA processing","22/541",0.0143992463826989,22
"VL","GO:0031023","microtubule organizing center organization","16/541",0.0143992463826989,16
"VL","GO:0051784","negative regulation of nuclear division","10/541",0.0153703386274349,10
"VL","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","9/541",0.0156967668492195,9
"VL","GO:1905819","negative regulation of chromosome separation","9/541",0.0156967668492195,9
"VL","GO:0044784","metaphase/anaphase transition of cell cycle","13/541",0.0156967668492195,13
"VL","GO:0000226","microtubule cytoskeleton organization","41/541",0.0181524445331288,41
"VL","GO:0051985","negative regulation of chromosome segregation","9/541",0.0185292998439278,9
"VL","GO:0000245","spliceosomal complex assembly","11/541",0.0198221957750695,11
"VL","GO:1902850","microtubule cytoskeleton organization involved in mitosis","18/541",0.0199223637103267,18
"VL","GO:0051783","regulation of nuclear division","15/541",0.0204288547500254,15
"VL","GO:0007093","mitotic cell cycle checkpoint signaling","16/541",0.0210028852035896,16
"VL","GO:0071103","DNA conformation change","12/541",0.0233232609619973,12
"VL","GO:0065004","protein-DNA complex assembly","18/541",0.0247055172685694,18
"VL","GO:0034508","centromere complex assembly","6/541",0.0247055172685694,6
"VL","GO:2001252","positive regulation of chromosome organization","14/541",0.0249699021451066,14
"VL","GO:0002181","cytoplasmic translation","15/541",0.0259702305346356,15
"VL","GO:0032392","DNA geometric change","11/541",0.0313970522987152,11
"VL","GO:0071824","protein-DNA complex organization","19/541",0.0316225364091825,19
"VL","GO:0016072","rRNA metabolic process","23/541",0.0319423349039674,23
"VL","GO:0051168","nuclear export","17/541",0.0332447864512635,17
"VL","GO:0051225","spindle assembly","14/541",0.0359592247119522,14
"VL","GO:2001251","negative regulation of chromosome organization","12/541",0.0388970314869767,12
"VL","GO:0000470","maturation of LSU-rRNA","6/541",0.0394973140810596,6
"VL","GO:0007052","mitotic spindle organization","15/541",0.0431923167991619,15
"VL","GO:0000729","DNA double-strand break processing","5/541",0.0493885230285377,5
"CSU","GO:0022613","ribonucleoprotein complex biogenesis","87/566",1.48286004701328e-28,87
"CSU","GO:0042254","ribosome biogenesis","69/566",8.43078508938103e-27,69
"CSU","GO:0016072","rRNA metabolic process","55/566",2.05694085192825e-20,55
"CSU","GO:0006364","rRNA processing","49/566",1.27001188943325e-18,49
"CSU","GO:0042274","ribosomal small subunit biogenesis","26/566",3.40929508234999e-10,26
"CSU","GO:0042273","ribosomal large subunit biogenesis","19/566",4.83341616113592e-09,19
"CSU","GO:0006403","RNA localization","32/566",4.6119084893349e-08,32
"CSU","GO:0030490","maturation of SSU-rRNA","17/566",4.83389382130126e-08,17
"CSU","GO:0006954","inflammatory response","62/566",2.35675675722836e-06,62
"CSU","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","12/566",2.81799155221079e-06,12
"CSU","GO:0034504","protein localization to nucleus","37/566",1.41146006548464e-05,37
"CSU","GO:0006913","nucleocytoplasmic transport","38/566",1.61961451280135e-05,38
"CSU","GO:0051169","nuclear transport","38/566",1.61961451280135e-05,38
"CSU","GO:0000470","maturation of LSU-rRNA","10/566",2.62371202378896e-05,10
"CSU","GO:0051236","establishment of RNA localization","23/566",6.57697096548664e-05,23
"CSU","GO:0050727","regulation of inflammatory response","34/566",9.66307844760654e-05,34
"CSU","GO:0050657","nucleic acid transport","22/566",0.000140050629039236,22
"CSU","GO:0050658","RNA transport","22/566",0.000140050629039236,22
"CSU","GO:0022618","protein-RNA complex assembly","26/566",0.000151528448844889,26
"CSU","GO:0002252","immune effector process","47/566",0.000167257544018969,47
"CSU","GO:0051168","nuclear export","23/566",0.000183965810687364,23
"CSU","GO:1990266","neutrophil migration","15/566",0.000183965810687364,15
"CSU","GO:0006882","intracellular zinc ion homeostasis","10/566",0.000183965810687364,10
"CSU","GO:0031348","negative regulation of defense response","27/566",0.00020165980534872,27
"CSU","GO:0097193","intrinsic apoptotic signaling pathway","33/566",0.00020165980534872,33
"CSU","GO:0032102","negative regulation of response to external stimulus","34/566",0.00020165980534872,34
"CSU","GO:0010332","response to gamma radiation","12/566",0.000280630976266642,12
"CSU","GO:0071826","protein-RNA complex organization","26/566",0.000280630976266642,26
"CSU","GO:0043068","positive regulation of programmed cell death","47/566",0.000280630976266642,47
"CSU","GO:0072331","signal transduction by p53 class mediator","22/566",0.000370042461597041,22
"CSU","GO:0032760","positive regulation of tumor necrosis factor production","14/566",0.000380638863462673,14
"CSU","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","7/566",0.000380638863462673,7
"CSU","GO:0071216","cellular response to biotic stimulus","25/566",0.000384466829432496,25
"CSU","GO:0001819","positive regulation of cytokine production","38/566",0.000403549333975877,38
"CSU","GO:0010608","post-transcriptional regulation of gene expression","45/566",0.000469408071836031,45
"CSU","GO:1904356","regulation of telomere maintenance via telomere lengthening","12/566",0.000494645831555221,12
"CSU","GO:0006909","phagocytosis","23/566",0.000580729512279588,23
"CSU","GO:0032210","regulation of telomere maintenance via telomerase","11/566",0.000580729512279588,11
"CSU","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","14/566",0.000580729512279588,14
"CSU","GO:0006405","RNA export from nucleus","15/566",0.000580729512279588,15
"CSU","GO:0032212","positive regulation of telomere maintenance via telomerase","8/566",0.000580729512279588,8
"CSU","GO:0015931","nucleobase-containing compound transport","25/566",0.000611017017768183,25
"CSU","GO:0002468","dendritic cell antigen processing and presentation","6/566",0.000664707721282713,6
"CSU","GO:0006360","transcription by RNA polymerase I","13/566",0.000776177855017549,13
"CSU","GO:0032103","positive regulation of response to external stimulus","45/566",0.000952606188385978,45
"CSU","GO:0043065","positive regulation of apoptotic process","44/566",0.00100643365728611,44
"CSU","GO:2001242","regulation of intrinsic apoptotic signaling pathway","21/566",0.00108356597128428,21
"CSU","GO:0031349","positive regulation of defense response","38/566",0.00108356597128428,38
"CSU","GO:0097530","granulocyte migration","16/566",0.0011005663165935,16
"CSU","GO:1904358","positive regulation of telomere maintenance via telomere lengthening","8/566",0.00115439998195678,8
"CSU","GO:0001817","regulation of cytokine production","51/566",0.00118112074063417,51
"CSU","GO:0007004","telomere maintenance via telomerase","12/566",0.00118112074063417,12
"CSU","GO:0001816","cytokine production","51/566",0.00118112074063417,51
"CSU","GO:0071276","cellular response to cadmium ion","7/566",0.00118112074063417,7
"CSU","GO:0090670","RNA localization to Cajal body","7/566",0.00118112074063417,7
"CSU","GO:0090671","telomerase RNA localization to Cajal body","7/566",0.00118112074063417,7
"CSU","GO:0090672","telomerase RNA localization","7/566",0.00118112074063417,7
"CSU","GO:0090685","RNA localization to nucleus","7/566",0.00118112074063417,7
"CSU","GO:0042110","T cell activation","43/566",0.00118112074063417,43
"CSU","GO:0006278","RNA-templated DNA biosynthetic process","12/566",0.00129104776199726,12
"CSU","GO:0050728","negative regulation of inflammatory response","18/566",0.00137760813666102,18
"CSU","GO:0032640","tumor necrosis factor production","17/566",0.00138482622721362,17
"CSU","GO:0032680","regulation of tumor necrosis factor production","17/566",0.00138482622721362,17
"CSU","GO:0010833","telomere maintenance via telomere lengthening","13/566",0.00152611620340834,13
"CSU","GO:0006606","protein import into nucleus","20/566",0.00162944531332979,20
"CSU","GO:0050900","leukocyte migration","29/566",0.00162944531332979,29
"CSU","GO:0000460","maturation of 5.8S rRNA","9/566",0.00164645107048608,9
"CSU","GO:0032731","positive regulation of interleukin-1 beta production","9/566",0.00164645107048608,9
"CSU","GO:0046040","IMP metabolic process","6/566",0.00164645107048608,6
"CSU","GO:0051028","mRNA transport","17/566",0.00166560724608405,17
"CSU","GO:0006458","'de novo' protein folding","10/566",0.00166560724608405,10
"CSU","GO:0097529","myeloid leukocyte migration","20/566",0.00166560724608405,20
"CSU","GO:0002831","regulation of response to biotic stimulus","40/566",0.00167316574239538,40
"CSU","GO:0071706","tumor necrosis factor superfamily cytokine production","17/566",0.00179554775756667,17
"CSU","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","17/566",0.00179554775756667,17
"CSU","GO:0030099","myeloid cell differentiation","35/566",0.00196255928139104,35
"CSU","GO:0045088","regulation of innate immune response","35/566",0.00208275015838521,35
"CSU","GO:0051170","import into nucleus","20/566",0.00219893161573707,20
"CSU","GO:0030593","neutrophil chemotaxis","11/566",0.00222849046847527,11
"CSU","GO:0007159","leukocyte cell-cell adhesion","32/566",0.00235737073829179,32
"CSU","GO:0002283","neutrophil activation involved in immune response","6/566",0.00241615137425332,6
"CSU","GO:0097501","stress response to metal ion","6/566",0.00241615137425332,6
"CSU","GO:1902570","protein localization to nucleolus","6/566",0.00241615137425332,6
"CSU","GO:0031667","response to nutrient levels","38/566",0.0030467524525147,38
"CSU","GO:1901796","regulation of signal transduction by p53 class mediator","14/566",0.0030467524525147,14
"CSU","GO:0006997","nucleus organization","18/566",0.00318650116683799,18
"CSU","GO:0032204","regulation of telomere maintenance","16/566",0.0032822772959545,16
"CSU","GO:0002444","myeloid leukocyte mediated immunity","13/566",0.00333938970911219,13
"CSU","GO:1900182","positive regulation of protein localization to nucleus","14/566",0.00341007443942594,14
"CSU","GO:0002697","regulation of immune effector process","29/566",0.00352310103888784,29
"CSU","GO:0071294","cellular response to zinc ion","6/566",0.00366591351287901,6
"CSU","GO:0002218","activation of innate immune response","27/566",0.00366812132203806,27
"CSU","GO:0071353","cellular response to interleukin-4","8/566",0.00366812132203806,8
"CSU","GO:0006417","regulation of translation","33/566",0.00367396698330404,33
"CSU","GO:0051084","'de novo' post-translational protein folding","9/566",0.0036946096879859,9
"CSU","GO:0009615","response to virus","32/566",0.00382968436054603,32
"CSU","GO:1900180","regulation of protein localization to nucleus","18/566",0.00405393650611736,18
"CSU","GO:0006457","protein folding","21/566",0.00405394206070829,21
"CSU","GO:0002366","leukocyte activation involved in immune response","26/566",0.00414358626496128,26
"CSU","GO:0010934","macrophage cytokine production","8/566",0.00446709752147012,8
"CSU","GO:0010935","regulation of macrophage cytokine production","8/566",0.00446709752147012,8
"CSU","GO:0045943","positive regulation of transcription by RNA polymerase I","8/566",0.00446709752147012,8
"CSU","GO:0070670","response to interleukin-4","8/566",0.00446709752147012,8
"CSU","GO:0035194","regulatory ncRNA-mediated post-transcriptional gene silencing","10/566",0.00480041106931277,10
"CSU","GO:0002263","cell activation involved in immune response","26/566",0.00498625410470826,26
"CSU","GO:0061687","detoxification of inorganic compound","6/566",0.00498625410470826,6
"CSU","GO:0010273","detoxification of copper ion","5/566",0.00517574271043881,5
"CSU","GO:1990169","stress response to copper ion","5/566",0.00517574271043881,5
"CSU","GO:2000232","regulation of rRNA processing","5/566",0.00517574271043881,5
"CSU","GO:0006356","regulation of transcription by RNA polymerase I","9/566",0.0052570336267553,9
"CSU","GO:0002526","acute inflammatory response","11/566",0.00539744198525532,11
"CSU","GO:0009167","purine ribonucleoside monophosphate metabolic process","8/566",0.00541071579246014,8
"CSU","GO:0042119","neutrophil activation","8/566",0.00541071579246014,8
"CSU","GO:0042255","ribosome assembly","10/566",0.00541118708555522,10
"CSU","GO:0052548","regulation of endopeptidase activity","22/566",0.00574798319398117,22
"CSU","GO:0045089","positive regulation of innate immune response","29/566",0.00619890743103331,29
"CSU","GO:0032732","positive regulation of interleukin-1 production","9/566",0.00619890743103331,9
"CSU","GO:0035195","miRNA-mediated post-transcriptional gene silencing","9/566",0.00619890743103331,9
"CSU","GO:0031669","cellular response to nutrient levels","24/566",0.00650167823162315,24
"CSU","GO:0035458","cellular response to interferon-beta","6/566",0.00664427584734804,6
"CSU","GO:0046033","AMP metabolic process","6/566",0.00664427584734804,6
"CSU","GO:0050764","regulation of phagocytosis","11/566",0.00704303868383495,11
"CSU","GO:0009636","response to toxic substance","21/566",0.00704303868383495,21
"CSU","GO:0002443","leukocyte mediated immunity","27/566",0.00706294215043387,27
"CSU","GO:0050778","positive regulation of immune response","46/566",0.00706946609174417,46
"CSU","GO:0032206","positive regulation of telomere maintenance","12/566",0.00714296791943213,12
"CSU","GO:0002833","positive regulation of response to biotic stimulus","30/566",0.00714296791943213,30
"CSU","GO:0050766","positive regulation of phagocytosis","9/566",0.00716424043281696,9
"CSU","GO:0006167","AMP biosynthetic process","5/566",0.00763165387346138,5
"CSU","GO:0002274","myeloid leukocyte activation","19/566",0.00770655629335229,19
"CSU","GO:0098754","detoxification","15/566",0.00770655629335229,15
"CSU","GO:0009126","purine nucleoside monophosphate metabolic process","8/566",0.00785908511384876,8
"CSU","GO:0061082","myeloid leukocyte cytokine production","9/566",0.00857171621705691,9
"CSU","GO:0009617","response to bacterium","38/566",0.0087003059668323,38
"CSU","GO:0060907","positive regulation of macrophage cytokine production","6/566",0.00872904993594413,6
"CSU","GO:2000278","regulation of DNA biosynthetic process","13/566",0.00872904993594413,13
"CSU","GO:0032481","positive regulation of type I interferon production","11/566",0.00887348555046103,11
"CSU","GO:0071621","granulocyte chemotaxis","12/566",0.0089144637493271,12
"CSU","GO:0040008","regulation of growth","39/566",0.00928190458595483,39
"CSU","GO:0000966","RNA 5'-end processing","8/566",0.00928190458595483,8
"CSU","GO:0006911","phagocytosis, engulfment","8/566",0.00928190458595483,8
"CSU","GO:0010043","response to zinc ion","8/566",0.00928190458595483,8
"CSU","GO:0036230","granulocyte activation","8/566",0.00928190458595483,8
"CSU","GO:0002237","response to molecule of bacterial origin","26/566",0.00930944043780738,26
"CSU","GO:0042149","cellular response to glucose starvation","9/566",0.00969757304317607,9
"CSU","GO:0006163","purine nucleotide metabolic process","30/566",0.00994114716848426,30
"CSU","GO:0002683","negative regulation of immune system process","34/566",0.0102509896534549,34
"CSU","GO:0006177","GMP biosynthetic process","5/566",0.0108337486571622,5
"CSU","GO:0016441","post-transcriptional gene silencing","10/566",0.0108337486571622,10
"CSU","GO:0002286","T cell activation involved in immune response","14/566",0.0108538796467766,14
"CSU","GO:0002886","regulation of myeloid leukocyte mediated immunity","9/566",0.0113257972120901,9
"CSU","GO:0009161","ribonucleoside monophosphate metabolic process","9/566",0.0113257972120901,9
"CSU","GO:0002250","adaptive immune response","31/566",0.0120364604890632,31
"CSU","GO:0000723","telomere maintenance","18/566",0.0126273876505277,18
"CSU","GO:0032496","response to lipopolysaccharide","25/566",0.0132004806504544,25
"CSU","GO:0002253","activation of immune response","36/566",0.0133250099519033,36
"CSU","GO:0031638","zymogen activation","9/566",0.0133250099519033,9
"CSU","GO:1902622","regulation of neutrophil migration","8/566",0.0133250099519033,8
"CSU","GO:2000377","regulation of reactive oxygen species metabolic process","15/566",0.0144706495184614,15
"CSU","GO:0002440","production of molecular mediator of immune response","19/566",0.0147279789181699,19
"CSU","GO:0046651","lymphocyte proliferation","22/566",0.0147445996081861,22
"CSU","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","7/566",0.0147445996081861,7
"CSU","GO:2001233","regulation of apoptotic signaling pathway","29/566",0.014881966398225,29
"CSU","GO:0000027","ribosomal large subunit assembly","5/566",0.014881966398225,5
"CSU","GO:0000054","ribosomal subunit export from nucleus","5/566",0.014881966398225,5
"CSU","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","5/566",0.014881966398225,5
"CSU","GO:0033750","ribosome localization","5/566",0.014881966398225,5
"CSU","GO:2000573","positive regulation of DNA biosynthetic process","9/566",0.0150446853633313,9
"CSU","GO:0045926","negative regulation of growth","19/566",0.0152400429557509,19
"CSU","GO:0043299","leukocyte degranulation","10/566",0.0158270616065024,10
"CSU","GO:0071219","cellular response to molecule of bacterial origin","18/566",0.0165494182914824,18
"CSU","GO:0032479","regulation of type I interferon production","14/566",0.017087845648475,14
"CSU","GO:0032606","type I interferon production","14/566",0.017087845648475,14
"CSU","GO:0008380","RNA splicing","34/566",0.0171593765883059,34
"CSU","GO:2000630","positive regulation of miRNA metabolic process","9/566",0.017284623664825,9
"CSU","GO:0002758","innate immune response-activating signaling pathway","23/566",0.017284623664825,23
"CSU","GO:0042116","macrophage activation","11/566",0.017284623664825,11
"CSU","GO:0032200","telomere organization","18/566",0.017284623664825,18
"CSU","GO:0097190","apoptotic signaling pathway","41/566",0.017284623664825,41
"CSU","GO:0032611","interleukin-1 beta production","10/566",0.017284623664825,10
"CSU","GO:0032651","regulation of interleukin-1 beta production","10/566",0.017284623664825,10
"CSU","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","6/566",0.017284623664825,6
"CSU","GO:0035456","response to interferon-beta","6/566",0.017284623664825,6
"CSU","GO:0046037","GMP metabolic process","6/566",0.017284623664825,6
"CSU","GO:0046686","response to cadmium ion","8/566",0.0173889055815973,8
"CSU","GO:0070661","leukocyte proliferation","24/566",0.0178691654914557,24
"CSU","GO:0002285","lymphocyte activation involved in immune response","19/566",0.0178691654914557,19
"CSU","GO:0030595","leukocyte chemotaxis","17/566",0.0179726450835627,17
"CSU","GO:0042594","response to starvation","21/566",0.0179726450835627,21
"CSU","GO:0032943","mononuclear cell proliferation","22/566",0.0183999986694893,22
"CSU","GO:0048145","regulation of fibroblast proliferation","11/566",0.0186215456428852,11
"CSU","GO:0006760","folic acid-containing compound metabolic process","5/566",0.0189702561431973,5
"CSU","GO:0009168","purine ribonucleoside monophosphate biosynthetic process","5/566",0.0189702561431973,5
"CSU","GO:0061077","chaperone-mediated protein folding","10/566",0.0189702561431973,10
"CSU","GO:0045807","positive regulation of endocytosis","14/566",0.0189702561431973,14
"CSU","GO:0009117","nucleotide metabolic process","32/566",0.0195313256832675,32
"CSU","GO:0045646","regulation of erythrocyte differentiation","8/566",0.0199344348365741,8
"CSU","GO:0001906","cell killing","16/566",0.0204104454608622,16
"CSU","GO:0009410","response to xenobiotic stimulus","28/566",0.0207805031841753,28
"CSU","GO:0045730","respiratory burst","6/566",0.0209521935958853,6
"CSU","GO:0050729","positive regulation of inflammatory response","13/566",0.0209521935958853,13
"CSU","GO:0001909","leukocyte mediated cytotoxicity","12/566",0.0209521935958853,12
"CSU","GO:0048144","fibroblast proliferation","12/566",0.0209521935958853,12
"CSU","GO:0002720","positive regulation of cytokine production involved in immune response","10/566",0.0210812485896808,10
"CSU","GO:0062012","regulation of small molecule metabolic process","24/566",0.0214883901926252,24
"CSU","GO:0002764","immune response-regulating signaling pathway","34/566",0.0233998981690997,34
"CSU","GO:0050777","negative regulation of immune response","17/566",0.0234544178481378,17
"CSU","GO:0071222","cellular response to lipopolysaccharide","17/566",0.0234544178481378,17
"CSU","GO:0050865","regulation of cell activation","38/566",0.0237433792563054,38
"CSU","GO:0002224","toll-like receptor signaling pathway","10/566",0.0237433792563054,10
"CSU","GO:0007339","binding of sperm to zona pellucida","5/566",0.0246795132906048,5
"CSU","GO:0046112","nucleobase biosynthetic process","5/566",0.0246795132906048,5
"CSU","GO:1900368","regulation of post-transcriptional gene silencing by regulatory ncRNA","5/566",0.0246795132906048,5
"CSU","GO:0002757","immune response-activating signaling pathway","32/566",0.0247029461951612,32
"CSU","GO:1902532","negative regulation of intracellular signal transduction","42/566",0.0247029461951612,42
"CSU","GO:1905897","regulation of response to endoplasmic reticulum stress","11/566",0.0247029461951612,11
"CSU","GO:0002700","regulation of production of molecular mediator of immune response","16/566",0.0247029461951612,16
"CSU","GO:0010212","response to ionizing radiation","14/566",0.0259777436269531,14
"CSU","GO:0099024","plasma membrane invagination","8/566",0.0261282518794347,8
"CSU","GO:0030218","erythrocyte differentiation","15/566",0.0265175602958288,15
"CSU","GO:0002702","positive regulation of production of molecular mediator of immune response","13/566",0.0269387875187418,13
"CSU","GO:0002478","antigen processing and presentation of exogenous peptide antigen","7/566",0.0270158173359101,7
"CSU","GO:1903573","negative regulation of response to endoplasmic reticulum stress","7/566",0.0270158173359101,7
"CSU","GO:0080135","regulation of cellular response to stress","36/566",0.0273625762737076,36
"CSU","GO:0072593","reactive oxygen species metabolic process","18/566",0.0273625762737076,18
"CSU","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","22/566",0.0275309561158046,22
"CSU","GO:0043086","negative regulation of catalytic activity","29/566",0.0280863794801864,29
"CSU","GO:0002573","myeloid leukocyte differentiation","19/566",0.0280863794801864,19
"CSU","GO:0009267","cellular response to starvation","18/566",0.0291546028058023,18
"CSU","GO:0051604","protein maturation","39/566",0.0293990387081508,39
"CSU","GO:0002699","positive regulation of immune effector process","19/566",0.0299428490926531,19
"CSU","GO:0007584","response to nutrient","15/566",0.0303870118463606,15
"CSU","GO:0052547","regulation of peptidase activity","23/566",0.0303870118463606,23
"CSU","GO:0009127","purine nucleoside monophosphate biosynthetic process","5/566",0.030850537136647,5
"CSU","GO:0014850","response to muscle activity","5/566",0.030850537136647,5
"CSU","GO:0060147","regulation of post-transcriptional gene silencing","5/566",0.030850537136647,5
"CSU","GO:0043200","response to amino acid","13/566",0.031129057935865,13
"CSU","GO:0002367","cytokine production involved in immune response","12/566",0.0321911924781678,12
"CSU","GO:0002718","regulation of cytokine production involved in immune response","12/566",0.0321911924781678,12
"CSU","GO:0070486","leukocyte aggregation","4/566",0.0323793773564653,4
"CSU","GO:1900542","regulation of purine nucleotide metabolic process","9/566",0.033501673546195,9
"CSU","GO:0006753","nucleoside phosphate metabolic process","39/566",0.0348811569844137,39
"CSU","GO:0010563","negative regulation of phosphorus metabolic process","22/566",0.0357328048948896,22
"CSU","GO:0045936","negative regulation of phosphate metabolic process","22/566",0.0357328048948896,22
"CSU","GO:0072521","purine-containing compound metabolic process","34/566",0.0357328048948896,34
"CSU","GO:0019693","ribose phosphate metabolic process","24/566",0.0362853527103212,24
"CSU","GO:0046688","response to copper ion","6/566",0.0362853527103212,6
"CSU","GO:0090022","regulation of neutrophil chemotaxis","6/566",0.0362853527103212,6
"CSU","GO:1900101","regulation of endoplasmic reticulum unfolded protein response","6/566",0.0362853527103212,6
"CSU","GO:2001252","positive regulation of chromosome organization","13/566",0.036289134765422,13
"CSU","GO:1901699","cellular response to nitrogen compound","37/566",0.036604201260149,37
"CSU","GO:0006140","regulation of nucleotide metabolic process","9/566",0.037085812700321,9
"CSU","GO:0006984","ER-nucleus signaling pathway","8/566",0.0378428694833571,8
"CSU","GO:0002825","regulation of T-helper 1 type immune response","5/566",0.038218557870703,5
"CSU","GO:0010661","positive regulation of muscle cell apoptotic process","5/566",0.038218557870703,5
"CSU","GO:0030220","platelet formation","5/566",0.038218557870703,5
"CSU","GO:0060966","regulation of gene silencing by regulatory ncRNA","5/566",0.038218557870703,5
"CSU","GO:0007229","integrin-mediated signaling pathway","11/566",0.0383879206505893,11
"CSU","GO:0048511","rhythmic process","21/566",0.0388111881239415,21
"CSU","GO:0051054","positive regulation of DNA metabolic process","24/566",0.0389117337569234,24
"CSU","GO:0055086","nucleobase-containing small molecule metabolic process","40/566",0.0391157957799182,40
"CSU","GO:0034976","response to endoplasmic reticulum stress","23/566",0.039620781118877,23
"CSU","GO:0002532","production of molecular mediator involved in inflammatory response","9/566",0.0408018994017476,9
"CSU","GO:0009123","nucleoside monophosphate metabolic process","9/566",0.0408018994017476,9
"CSU","GO:0010324","membrane invagination","8/566",0.0423860459491493,8
"CSU","GO:0032350","regulation of hormone metabolic process","6/566",0.0425112887637943,6
"CSU","GO:0002694","regulation of leukocyte activation","34/566",0.0431447739800858,34
"CSU","GO:0006397","mRNA processing","34/566",0.0431447739800858,34
"CSU","GO:0051767","nitric-oxide synthase biosynthetic process","4/566",0.0431447739800858,4
"CSU","GO:0051769","regulation of nitric-oxide synthase biosynthetic process","4/566",0.0431447739800858,4
"CSU","GO:0031047","regulatory ncRNA-mediated gene silencing","12/566",0.0437640312658631,12
"CSU","GO:0006469","negative regulation of protein kinase activity","13/566",0.0448677380314264,13
"CSU","GO:1903131","mononuclear cell differentiation","33/566",0.0451628850267759,33
"CSU","GO:0019882","antigen processing and presentation","11/566",0.045415723919778,11
"CSU","GO:1901293","nucleoside phosphate biosynthetic process","22/566",0.0465344548596937,22
"CSU","GO:1900543","negative regulation of purine nucleotide metabolic process","5/566",0.0465396371443914,5
"CSU","GO:0032615","interleukin-12 production","7/566",0.0465396371443914,7
"CSU","GO:0032655","regulation of interleukin-12 production","7/566",0.0465396371443914,7
"CSU","GO:0043300","regulation of leukocyte degranulation","7/566",0.0465396371443914,7
"CSU","GO:1903037","regulation of leukocyte cell-cell adhesion","25/566",0.0466418802869688,25
