"disease","ID","Description","GeneRatio","p.adjust","Count"
"PS","GO:0031424","keratinization","25/2462",0.0042464722614506,25
"PS","GO:0008544","epidermis development","99/2462",0.00710944710786717,99
"PS","GO:0043588","skin development","86/2462",0.00753742219615925,86
"PS","GO:0030216","keratinocyte differentiation","51/2462",0.00753742219615925,51
"PS","GO:0009617","response to bacterium","128/2462",0.00927006813859028,128
"PS","GO:0051301","cell division","146/2462",0.0154934607721116,146
"PS","GO:1905818","regulation of chromosome separation","29/2462",0.0157290402809664,29
"PS","GO:0008608","attachment of spindle microtubules to kinetochore","23/2462",0.0157290402809664,23
"PS","GO:0050792","regulation of viral process","50/2462",0.0157290402809664,50
"PS","GO:0009913","epidermal cell differentiation","64/2462",0.0157290402809664,64
"PS","GO:0033047","regulation of mitotic sister chromatid segregation","24/2462",0.0157290402809664,24
"PS","GO:0007088","regulation of mitotic nuclear division","40/2462",0.0157290402809664,40
"PS","GO:0010965","regulation of mitotic sister chromatid separation","25/2462",0.0157290402809664,25
"PS","GO:0007094","mitotic spindle assembly checkpoint signaling","21/2462",0.0157290402809664,21
"PS","GO:0071173","spindle assembly checkpoint signaling","21/2462",0.0157290402809664,21
"PS","GO:0071174","mitotic spindle checkpoint signaling","21/2462",0.0157290402809664,21
"PS","GO:0051306","mitotic sister chromatid separation","26/2462",0.0157290402809664,26
"PS","GO:1903900","regulation of viral life cycle","43/2462",0.0191908849343779,43
"PS","GO:0031577","spindle checkpoint signaling","21/2462",0.0191908849343779,21
"PS","GO:0033046","negative regulation of sister chromatid segregation","21/2462",0.0191908849343779,21
"PS","GO:0033048","negative regulation of mitotic sister chromatid segregation","21/2462",0.0191908849343779,21
"PS","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","21/2462",0.0191908849343779,21
"PS","GO:2000816","negative regulation of mitotic sister chromatid separation","21/2462",0.0191908849343779,21
"PS","GO:0051336","regulation of hydrolase activity","126/2462",0.0218719264876866,126
"PS","GO:0051783","regulation of nuclear division","42/2462",0.0250308761930382,42
"PS","GO:0051983","regulation of chromosome segregation","42/2462",0.0250308761930382,42
"PS","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","21/2462",0.0259887161806219,21
"PS","GO:1905819","negative regulation of chromosome separation","21/2462",0.0259887161806219,21
"PS","GO:0051656","establishment of organelle localization","118/2462",0.0275364868146486,118
"PS","GO:0051984","positive regulation of chromosome segregation","14/2462",0.0301341951563395,14
"PS","GO:0000070","mitotic sister chromatid segregation","58/2462",0.032387631101,58
"PS","GO:0031109","microtubule polymerization or depolymerization","39/2462",0.0334812093297114,39
"PS","GO:0002237","response to molecule of bacterial origin","78/2462",0.0334812093297114,78
"PS","GO:0051985","negative regulation of chromosome segregation","21/2462",0.0334812093297114,21
"PS","GO:0051304","chromosome separation","29/2462",0.0334812093297114,29
"PS","GO:0032496","response to lipopolysaccharide","76/2462",0.0340601194803602,76
"PS","GO:0031348","negative regulation of defense response","63/2462",0.0340601194803602,63
"PS","GO:0052547","regulation of peptidase activity","74/2462",0.0361324816030058,74
"PS","GO:0042759","long-chain fatty acid biosynthetic process","11/2462",0.0442818669270586,11
"PS","GO:0001944","vasculature development","146/2462",0.045243028862363,146
"PS","GO:0006954","inflammatory response","158/2462",0.045243028862363,158
"PS","GO:0042403","thyroid hormone metabolic process","10/2462",0.0486668319734642,10
"AD","GO:0032787","monocarboxylic acid metabolic process","148/2469",5.23948384448518e-05,148
"AD","GO:0044772","mitotic cell cycle phase transition","123/2469",0.000170019374503433,123
"AD","GO:0051301","cell division","156/2469",0.000207639894892398,156
"AD","GO:0042110","T cell activation","140/2469",0.000223666793769527,140
"AD","GO:0006954","inflammatory response","175/2469",0.000223666793769527,175
"AD","GO:0007059","chromosome segregation","116/2469",0.000237770956046534,116
"AD","GO:0006637","acyl-CoA metabolic process","35/2469",0.000237770956046534,35
"AD","GO:0035383","thioester metabolic process","35/2469",0.000237770956046534,35
"AD","GO:0006631","fatty acid metabolic process","93/2469",0.000311582902946834,93
"AD","GO:0044770","cell cycle phase transition","142/2469",0.000464024268831603,142
"AD","GO:0002757","immune response-activating signaling pathway","117/2469",0.000510578567170809,117
"AD","GO:0007346","regulation of mitotic cell cycle","132/2469",0.000513207836477125,132
"AD","GO:0050865","regulation of cell activation","140/2469",0.000644843713446725,140
"AD","GO:0051251","positive regulation of lymphocyte activation","85/2469",0.000704566141607298,85
"AD","GO:1901990","regulation of mitotic cell cycle phase transition","97/2469",0.000704566141607298,97
"AD","GO:1903131","mononuclear cell differentiation","125/2469",0.000704566141607298,125
"AD","GO:0048285","organelle fission","119/2469",0.000704566141607298,119
"AD","GO:0002521","leukocyte differentiation","144/2469",0.000704566141607298,144
"AD","GO:0002252","immune effector process","137/2469",0.000704566141607298,137
"AD","GO:0050778","positive regulation of immune response","160/2469",0.000735377096591215,160
"AD","GO:0002274","myeloid leukocyte activation","58/2469",0.000735377096591215,58
"AD","GO:0050867","positive regulation of cell activation","92/2469",0.000735377096591215,92
"AD","GO:0002694","regulation of leukocyte activation","128/2469",0.000735377096591215,128
"AD","GO:0098813","nuclear chromosome segregation","90/2469",0.000735377096591215,90
"AD","GO:1903039","positive regulation of leukocyte cell-cell adhesion","73/2469",0.000822505940769561,73
"AD","GO:0140014","mitotic nuclear division","83/2469",0.000822505940769561,83
"AD","GO:0002696","positive regulation of leukocyte activation","89/2469",0.00083131416789079,89
"AD","GO:0002429","immune response-activating cell surface receptor signaling pathway","77/2469",0.000874613956046998,77
"AD","GO:0051249","regulation of lymphocyte activation","115/2469",0.00107175213486581,115
"AD","GO:0000082","G1/S transition of mitotic cell cycle","69/2469",0.00116797461541631,69
"AD","GO:0045787","positive regulation of cell cycle","87/2469",0.00116797461541631,87
"AD","GO:0008608","attachment of spindle microtubules to kinetochore","24/2469",0.00119098955422553,24
"AD","GO:0002764","immune response-regulating signaling pathway","121/2469",0.00119098955422553,121
"AD","GO:0002250","adaptive immune response","104/2469",0.0012267466673622,104
"AD","GO:0001817","regulation of cytokine production","162/2469",0.00135006311532371,162
"AD","GO:0001816","cytokine production","162/2469",0.0014809013488495,162
"AD","GO:0000280","nuclear division","106/2469",0.0014809013488495,106
"AD","GO:0045088","regulation of innate immune response","107/2469",0.00164413590057149,107
"AD","GO:0002253","activation of immune response","123/2469",0.00174727587666895,123
"AD","GO:0030098","lymphocyte differentiation","104/2469",0.00176779717754197,104
"AD","GO:1903037","regulation of leukocyte cell-cell adhesion","90/2469",0.00176779717754197,90
"AD","GO:0032103","positive regulation of response to external stimulus","137/2469",0.00201306091854246,137
"AD","GO:0019221","cytokine-mediated signaling pathway","114/2469",0.00206921551570506,114
"AD","GO:0050870","positive regulation of T cell activation","66/2469",0.00219275368127531,66
"AD","GO:0007159","leukocyte cell-cell adhesion","96/2469",0.00219275368127531,96
"AD","GO:0002768","immune response-regulating cell surface receptor signaling pathway","80/2469",0.00219275368127531,80
"AD","GO:0030217","T cell differentiation","80/2469",0.00219275368127531,80
"AD","GO:0051983","regulation of chromosome segregation","44/2469",0.0025784126841295,44
"AD","GO:1901987","regulation of cell cycle phase transition","115/2469",0.0027964398833972,115
"AD","GO:0022409","positive regulation of cell-cell adhesion","81/2469",0.00297152063447639,81
"AD","GO:0009083","branched-chain amino acid catabolic process","14/2469",0.00377941628351129,14
"AD","GO:0002443","leukocyte mediated immunity","83/2469",0.0038991581228234,83
"AD","GO:0090068","positive regulation of cell cycle process","69/2469",0.00414433951928022,69
"AD","GO:0002275","myeloid cell activation involved in immune response","31/2469",0.00420867422269137,31
"AD","GO:1901991","negative regulation of mitotic cell cycle phase transition","55/2469",0.00424866781527177,55
"AD","GO:0044843","cell cycle G1/S phase transition","72/2469",0.00440880026930484,72
"AD","GO:0002263","cell activation involved in immune response","77/2469",0.00445425884335345,77
"AD","GO:0002366","leukocyte activation involved in immune response","76/2469",0.00450233835898904,76
"AD","GO:0035384","thioester biosynthetic process","21/2469",0.00450233835898904,21
"AD","GO:0071616","acyl-CoA biosynthetic process","21/2469",0.00450233835898904,21
"AD","GO:0050863","regulation of T cell activation","88/2469",0.0046913444566427,88
"AD","GO:0002181","cytoplasmic translation","44/2469",0.00489596192901448,44
"AD","GO:2000045","regulation of G1/S transition of mitotic cell cycle","51/2469",0.00493224545946667,51
"AD","GO:0002697","regulation of immune effector process","85/2469",0.00606459514362288,85
"AD","GO:0050792","regulation of viral process","49/2469",0.00620571046487047,49
"AD","GO:0000819","sister chromatid segregation","69/2469",0.00620571046487047,69
"AD","GO:0002699","positive regulation of immune effector process","61/2469",0.00628930839825689,61
"AD","GO:0002831","regulation of response to biotic stimulus","120/2469",0.00691162252494583,120
"AD","GO:0050000","chromosome localization","41/2469",0.00749756737193128,41
"AD","GO:0034508","centromere complex assembly","13/2469",0.00763548326101841,13
"AD","GO:0031571","mitotic G1 DNA damage checkpoint signaling","16/2469",0.00791647851091613,16
"AD","GO:0044819","mitotic G1/S transition checkpoint signaling","16/2469",0.00791647851091613,16
"AD","GO:0060907","positive regulation of macrophage cytokine production","12/2469",0.00863834816904269,12
"AD","GO:0046651","lymphocyte proliferation","67/2469",0.00885221340875596,67
"AD","GO:0045785","positive regulation of cell adhesion","113/2469",0.0088565708769942,113
"AD","GO:1901568","fatty acid derivative metabolic process","23/2469",0.0088565708769942,23
"AD","GO:0032869","cellular response to insulin stimulus","58/2469",0.00917595431357659,58
"AD","GO:0009081","branched-chain amino acid metabolic process","15/2469",0.00936596238386745,15
"AD","GO:0001819","positive regulation of cytokine production","103/2469",0.010514568565312,103
"AD","GO:0019079","viral genome replication","38/2469",0.0110346561881767,38
"AD","GO:0032943","mononuclear cell proliferation","68/2469",0.0114981473898423,68
"AD","GO:0006909","phagocytosis","55/2469",0.011613734257426,55
"AD","GO:0072521","purine-containing compound metabolic process","118/2469",0.012384293181319,118
"AD","GO:0010883","regulation of lipid storage","18/2469",0.0127396038740301,18
"AD","GO:0000070","mitotic sister chromatid segregation","58/2469",0.0127396038740301,58
"AD","GO:0033045","regulation of sister chromatid segregation","36/2469",0.0130111055627912,36
"AD","GO:0045824","negative regulation of innate immune response","28/2469",0.0130111055627912,28
"AD","GO:0007093","mitotic cell cycle checkpoint signaling","45/2469",0.0130111055627912,45
"AD","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","13/2469",0.0130111055627912,13
"AD","GO:0007088","regulation of mitotic nuclear division","38/2469",0.0130111055627912,38
"AD","GO:0022407","regulation of cell-cell adhesion","110/2469",0.0130111055627912,110
"AD","GO:0051985","negative regulation of chromosome segregation","21/2469",0.0131545185661978,21
"AD","GO:0034340","response to type I interferon","29/2469",0.0132077976665264,29
"AD","GO:1901988","negative regulation of cell cycle phase transition","69/2469",0.0138219948688017,69
"AD","GO:0072678","T cell migration","25/2469",0.0138219948688017,25
"AD","GO:0035337","fatty-acyl-CoA metabolic process","15/2469",0.0145336755522959,15
"AD","GO:1902807","negative regulation of cell cycle G1/S phase transition","26/2469",0.0147723766382965,26
"AD","GO:0071375","cellular response to peptide hormone stimulus","76/2469",0.0163501018226288,76
"AD","GO:0031577","spindle checkpoint signaling","20/2469",0.0163501018226288,20
"AD","GO:0019915","lipid storage","28/2469",0.0163501018226288,28
"AD","GO:0002449","lymphocyte mediated immunity","63/2469",0.0163501018226288,63
"AD","GO:0019058","viral life cycle","78/2469",0.0171367053695619,78
"AD","GO:0070661","leukocyte proliferation","74/2469",0.0171479793841775,74
"AD","GO:0002758","innate immune response-activating signaling pathway","70/2469",0.0171479793841775,70
"AD","GO:0002683","negative regulation of immune system process","107/2469",0.0172330959370101,107
"AD","GO:0010948","negative regulation of cell cycle process","77/2469",0.0172705396460687,77
"AD","GO:1902806","regulation of cell cycle G1/S phase transition","54/2469",0.0174155085058389,54
"AD","GO:0044839","cell cycle G2/M phase transition","45/2469",0.0174254757955378,45
"AD","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","25/2469",0.0176158104226832,25
"AD","GO:0044784","metaphase/anaphase transition of cell cycle","33/2469",0.0177599171557419,33
"AD","GO:1902652","secondary alcohol metabolic process","42/2469",0.0177599171557419,42
"AD","GO:1903900","regulation of viral life cycle","41/2469",0.0178016040961242,41
"AD","GO:0051303","establishment of chromosome localization","37/2469",0.0179813387013269,37
"AD","GO:0033047","regulation of mitotic sister chromatid segregation","22/2469",0.0185962223846109,22
"AD","GO:0000075","cell cycle checkpoint signaling","56/2469",0.0185962223846109,56
"AD","GO:0051336","regulation of hydrolase activity","123/2469",0.0188186457587072,123
"AD","GO:0042116","macrophage activation","28/2469",0.0196486062509776,28
"AD","GO:0044771","meiotic cell cycle phase transition","9/2469",0.01989500092151,9
"AD","GO:0002703","regulation of leukocyte mediated immunity","53/2469",0.01989500092151,53
"AD","GO:0045930","negative regulation of mitotic cell cycle","63/2469",0.0199781794022527,63
"AD","GO:1901570","fatty acid derivative biosynthetic process","17/2469",0.0200056997550868,17
"AD","GO:0015908","fatty acid transport","30/2469",0.0201823590164881,30
"AD","GO:0001818","negative regulation of cytokine production","66/2469",0.0201823590164881,66
"AD","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","20/2469",0.0201823590164881,20
"AD","GO:1905819","negative regulation of chromosome separation","20/2469",0.0201823590164881,20
"AD","GO:0016125","sterol metabolic process","41/2469",0.0201823590164881,41
"AD","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","32/2469",0.0201823590164881,32
"AD","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","32/2469",0.0201823590164881,32
"AD","GO:0008203","cholesterol metabolic process","39/2469",0.0202905910177602,39
"AD","GO:0070665","positive regulation of leukocyte proliferation","38/2469",0.0203009284600623,38
"AD","GO:0033002","muscle cell proliferation","53/2469",0.0219786989885713,53
"AD","GO:0051607","defense response to virus","74/2469",0.0219786989885713,74
"AD","GO:1905818","regulation of chromosome separation","26/2469",0.0219786989885713,26
"AD","GO:0046949","fatty-acyl-CoA biosynthetic process","12/2469",0.0225223146426329,12
"AD","GO:0060337","type I interferon-mediated signaling pathway","27/2469",0.0225223146426329,27
"AD","GO:0071357","cellular response to type I interferon","27/2469",0.0225223146426329,27
"AD","GO:0032868","response to insulin","68/2469",0.0238368540036883,68
"AD","GO:0042098","T cell proliferation","49/2469",0.024018420814333,49
"AD","GO:0030071","regulation of mitotic metaphase/anaphase transition","31/2469",0.0240571415998266,31
"AD","GO:0007094","mitotic spindle assembly checkpoint signaling","19/2469",0.0240571415998266,19
"AD","GO:0071173","spindle assembly checkpoint signaling","19/2469",0.0240571415998266,19
"AD","GO:0071174","mitotic spindle checkpoint signaling","19/2469",0.0240571415998266,19
"AD","GO:0016126","sterol biosynthetic process","23/2469",0.0241106415621757,23
"AD","GO:0050671","positive regulation of lymphocyte proliferation","33/2469",0.0241106415621757,33
"AD","GO:0043085","positive regulation of catalytic activity","136/2469",0.0241106415621757,136
"AD","GO:0043299","leukocyte degranulation","24/2469",0.0251380532114182,24
"AD","GO:0140895","cell surface toll-like receptor signaling pathway","24/2469",0.0251380532114182,24
"AD","GO:0032944","regulation of mononuclear cell proliferation","51/2469",0.0257179444397453,51
"AD","GO:0035336","long-chain fatty-acyl-CoA metabolic process","11/2469",0.0257918449206307,11
"AD","GO:0030330","DNA damage response, signal transduction by p53 class mediator","25/2469",0.0260304715018358,25
"AD","GO:0050670","regulation of lymphocyte proliferation","50/2469",0.0261003580042198,50
"AD","GO:0097193","intrinsic apoptotic signaling pathway","80/2469",0.0266353576642799,80
"AD","GO:0002221","pattern recognition receptor signaling pathway","66/2469",0.0272355505127273,66
"AD","GO:0042113","B cell activation","66/2469",0.0272355505127273,66
"AD","GO:0016054","organic acid catabolic process","58/2469",0.0272355505127273,58
"AD","GO:0046395","carboxylic acid catabolic process","58/2469",0.0272355505127273,58
"AD","GO:1905952","regulation of lipid localization","39/2469",0.0272753489316986,39
"AD","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","13/2469",0.0277956574483627,13
"AD","GO:0046632","alpha-beta T cell differentiation","37/2469",0.0277956574483627,37
"AD","GO:0031348","negative regulation of defense response","61/2469",0.0279069080532093,61
"AD","GO:0034440","lipid oxidation","34/2469",0.0281604602817988,34
"AD","GO:0051310","metaphase chromosome alignment","33/2469",0.0281604602817988,33
"AD","GO:2000404","regulation of T cell migration","18/2469",0.0282353482351203,18
"AD","GO:0007249","canonical NF-kappaB signal transduction","81/2469",0.0302796493743334,81
"AD","GO:0031349","positive regulation of defense response","104/2469",0.0302796493743334,104
"AD","GO:0002228","natural killer cell mediated immunity","19/2469",0.0302796493743334,19
"AD","GO:0033046","negative regulation of sister chromatid segregation","19/2469",0.0302796493743334,19
"AD","GO:0033048","negative regulation of mitotic sister chromatid segregation","19/2469",0.0302796493743334,19
"AD","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","19/2469",0.0302796493743334,19
"AD","GO:0052372","modulation by symbiont of entry into host","19/2469",0.0302796493743334,19
"AD","GO:0070542","response to fatty acid","19/2469",0.0302796493743334,19
"AD","GO:2000816","negative regulation of mitotic sister chromatid separation","19/2469",0.0302796493743334,19
"AD","GO:0000086","G2/M transition of mitotic cell cycle","40/2469",0.0304879329426782,40
"AD","GO:1902305","regulation of sodium ion transmembrane transport","16/2469",0.0304879329426782,16
"AD","GO:0046631","alpha-beta T cell activation","47/2469",0.0305451635297101,47
"AD","GO:0009615","response to virus","91/2469",0.0305451635297101,91
"AD","GO:0045132","meiotic chromosome segregation","25/2469",0.0307314939376146,25
"AD","GO:0008286","insulin receptor signaling pathway","37/2469",0.0316820538626154,37
"AD","GO:0050727","regulation of inflammatory response","79/2469",0.0318182671555375,79
"AD","GO:0043122","regulation of canonical NF-kappaB signal transduction","76/2469",0.0318182671555375,76
"AD","GO:0035456","response to interferon-beta","12/2469",0.0320397568535075,12
"AD","GO:0048525","negative regulation of viral process","29/2469",0.0321711718103119,29
"AD","GO:0032946","positive regulation of mononuclear cell proliferation","33/2469",0.0321711718103119,33
"AD","GO:0070936","protein K48-linked ubiquitination","32/2469",0.0321711718103119,32
"AD","GO:0140888","interferon-mediated signaling pathway","32/2469",0.0321711718103119,32
"AD","GO:1901992","positive regulation of mitotic cell cycle phase transition","31/2469",0.0321711718103119,31
"AD","GO:0140694","non-membrane-bounded organelle assembly","96/2469",0.0325910201511077,96
"AD","GO:0045089","positive regulation of innate immune response","83/2469",0.0325910201511077,83
"AD","GO:0006695","cholesterol biosynthetic process","21/2469",0.0325910201511077,21
"AD","GO:1902653","secondary alcohol biosynthetic process","21/2469",0.0325910201511077,21
"AD","GO:2000401","regulation of lymphocyte migration","21/2469",0.0325910201511077,21
"AD","GO:0043434","response to peptide hormone","95/2469",0.0336127611832949,95
"AD","GO:0010965","regulation of mitotic sister chromatid separation","22/2469",0.034360865532642,22
"AD","GO:0019362","pyridine nucleotide metabolic process","46/2469",0.0347739782818429,46
"AD","GO:0046496","nicotinamide nucleotide metabolic process","46/2469",0.0347739782818429,46
"AD","GO:0051783","regulation of nuclear division","39/2469",0.0347739782818429,39
"AD","GO:0070663","regulation of leukocyte proliferation","55/2469",0.0349446871641539,55
"AD","GO:0051306","mitotic sister chromatid separation","23/2469",0.0349446871641539,23
"AD","GO:0007100","mitotic centrosome separation","8/2469",0.0349446871641539,8
"AD","GO:0008063","Toll signaling pathway","8/2469",0.0349446871641539,8
"AD","GO:2000403","positive regulation of lymphocyte migration","15/2469",0.0355555620092562,15
"AD","GO:0002752","cell surface pattern recognition receptor signaling pathway","24/2469",0.0358905964986295,24
"AD","GO:0002687","positive regulation of leukocyte migration","36/2469",0.0359325746921428,36
"AD","GO:1902850","microtubule cytoskeleton organization involved in mitosis","49/2469",0.0360877128292762,49
"AD","GO:0002702","positive regulation of production of molecular mediator of immune response","35/2469",0.0360877128292762,35
"AD","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","61/2469",0.0360877128292762,61
"AD","GO:0002833","positive regulation of response to biotic stimulus","87/2469",0.036433395289485,87
"AD","GO:1904036","negative regulation of epithelial cell apoptotic process","11/2469",0.036550022992638,11
"AD","GO:0002832","negative regulation of response to biotic stimulus","33/2469",0.0365508108681855,33
"AD","GO:0045576","mast cell activation","19/2469",0.0365508108681855,19
"AD","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","32/2469",0.0365508108681855,32
"AD","GO:0051304","chromosome separation","27/2469",0.0365508108681855,27
"AD","GO:0019395","fatty acid oxidation","31/2469",0.0366714476346367,31
"AD","GO:0072331","signal transduction by p53 class mediator","47/2469",0.0372755764620176,47
"AD","GO:0045839","negative regulation of mitotic nuclear division","21/2469",0.0411605707548392,21
"AD","GO:0060612","adipose tissue development","21/2469",0.0411605707548392,21
"AD","GO:0050900","leukocyte migration","75/2469",0.0426757476359037,75
"AD","GO:0016032","viral process","102/2469",0.0426757476359037,102
"AD","GO:0097190","apoptotic signaling pathway","133/2469",0.0429412426273038,133
"AD","GO:1905898","positive regulation of response to endoplasmic reticulum stress","17/2469",0.043106499665726,17
"AD","GO:0006084","acetyl-CoA metabolic process","14/2469",0.0431557405007597,14
"AD","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","14/2469",0.0431557405007597,14
"AD","GO:2000406","positive regulation of T cell migration","14/2469",0.0431557405007597,14
"AD","GO:0072524","pyridine-containing compound metabolic process","47/2469",0.0431557405007597,47
"AD","GO:0045582","positive regulation of T cell differentiation","33/2469",0.0435504591006048,33
"AD","GO:0009611","response to wounding","116/2469",0.0435504591006048,116
"AD","GO:0032928","regulation of superoxide anion generation","10/2469",0.0436328607285931,10
"AD","GO:0002220","innate immune response activating cell surface receptor signaling pathway","27/2469",0.0449867496663426,27
"AD","GO:0045069","regulation of viral genome replication","27/2469",0.0449867496663426,27
"AD","GO:0007143","female meiotic nuclear division","12/2469",0.0450906025309805,12
"AD","GO:0042267","natural killer cell mediated cytotoxicity","18/2469",0.0450906025309805,18
"AD","GO:0045580","regulation of T cell differentiation","45/2469",0.0450906025309805,45
"AD","GO:0002218","activation of innate immune response","72/2469",0.0462838348558679,72
"AD","GO:0051656","establishment of organelle localization","112/2469",0.0462838348558679,112
"AD","GO:0007015","actin filament organization","99/2469",0.0462838348558679,99
"AD","GO:0010876","lipid localization","94/2469",0.0472029905949982,94
"AD","GO:0045931","positive regulation of mitotic cell cycle","37/2469",0.0473747804989789,37
"AD","GO:0032731","positive regulation of interleukin-1 beta production","15/2469",0.0476156163038106,15
"AD","GO:0008154","actin polymerization or depolymerization","47/2469",0.048789099578759,47
"AD","GO:0055086","nucleobase-containing small molecule metabolic process","136/2469",0.049763775854054,136
"HS","GO:0050865","regulation of cell activation","173/2429",6.32848888875518e-14,173
"HS","GO:0002694","regulation of leukocyte activation","156/2429",2.53729263709944e-12,156
"HS","GO:0022407","regulation of cell-cell adhesion","145/2429",2.53729263709944e-12,145
"HS","GO:0002250","adaptive immune response","129/2429",1.10961077570578e-11,129
"HS","GO:0042110","T cell activation","161/2429",1.51960011299216e-11,161
"HS","GO:0002521","leukocyte differentiation","167/2429",1.75281367156904e-10,167
"HS","GO:0006954","inflammatory response","194/2429",2.93796556999464e-10,194
"HS","GO:0007159","leukocyte cell-cell adhesion","117/2429",5.26235993083223e-10,117
"HS","GO:1903131","mononuclear cell differentiation","144/2429",7.37203873829293e-10,144
"HS","GO:0051249","regulation of lymphocyte activation","135/2429",7.37203873829293e-10,135
"HS","GO:0030198","extracellular matrix organization","85/2429",8.30586761904097e-10,85
"HS","GO:0043062","extracellular structure organization","85/2429",8.30586761904097e-10,85
"HS","GO:0070663","regulation of leukocyte proliferation","77/2429",9.96078169967482e-10,77
"HS","GO:0045229","external encapsulating structure organization","85/2429",1.0713972506003e-09,85
"HS","GO:0002252","immune effector process","156/2429",1.1119358566417e-09,156
"HS","GO:0050866","negative regulation of cell activation","67/2429",3.99603572418407e-09,67
"HS","GO:0022603","regulation of anatomical structure morphogenesis","191/2429",6.64639994832453e-09,191
"HS","GO:0050670","regulation of lymphocyte proliferation","68/2429",6.71347126260044e-09,68
"HS","GO:0032944","regulation of mononuclear cell proliferation","69/2429",7.19305568312393e-09,69
"HS","GO:1903037","regulation of leukocyte cell-cell adhesion","106/2429",7.19305568312393e-09,106
"HS","GO:0009611","response to wounding","146/2429",7.25883396055738e-09,146
"HS","GO:0001817","regulation of cytokine production","182/2429",7.63592356761926e-09,182
"HS","GO:0070661","leukocyte proliferation","94/2429",8.04605182664833e-09,94
"HS","GO:0001816","cytokine production","182/2429",8.62231517369477e-09,182
"HS","GO:0050778","positive regulation of immune response","176/2429",1.62620225168442e-08,176
"HS","GO:0030098","lymphocyte differentiation","119/2429",3.35849225354836e-08,119
"HS","GO:0009617","response to bacterium","143/2429",6.57263459695933e-08,143
"HS","GO:0050900","leukocyte migration","96/2429",9.22455158563787e-08,96
"HS","GO:0001819","positive regulation of cytokine production","121/2429",1.38729329891505e-07,121
"HS","GO:0046651","lymphocyte proliferation","81/2429",1.4397589054403e-07,81
"HS","GO:0022408","negative regulation of cell-cell adhesion","63/2429",2.35179477878409e-07,63
"HS","GO:0002695","negative regulation of leukocyte activation","57/2429",2.46879740234201e-07,57
"HS","GO:0032943","mononuclear cell proliferation","82/2429",2.64124929258416e-07,82
"HS","GO:0002274","myeloid leukocyte activation","65/2429",2.64124929258416e-07,65
"HS","GO:0007162","negative regulation of cell adhesion","85/2429",2.74791508074069e-07,85
"HS","GO:0045785","positive regulation of cell adhesion","130/2429",2.88028386082368e-07,130
"HS","GO:0008285","negative regulation of cell population proliferation","166/2429",2.88028386082368e-07,166
"HS","GO:0002696","positive regulation of leukocyte activation","98/2429",2.98167068490006e-07,98
"HS","GO:0002443","leukocyte mediated immunity","95/2429",3.83327284193865e-07,95
"HS","GO:0060326","cell chemotaxis","76/2429",4.69299482239681e-07,76
"HS","GO:0050867","positive regulation of cell activation","100/2429",4.77487170637715e-07,100
"HS","GO:0008544","epidermis development","107/2429",5.6057517169101e-07,107
"HS","GO:0002764","immune response-regulating signaling pathway","131/2429",7.28774369459278e-07,131
"HS","GO:0050863","regulation of T cell activation","100/2429",7.60338659034478e-07,100
"HS","GO:0001568","blood vessel development","159/2429",8.6374879583398e-07,159
"HS","GO:0002683","negative regulation of immune system process","124/2429",8.67729317872413e-07,124
"HS","GO:0006935","chemotaxis","104/2429",1.10502680574693e-06,104
"HS","GO:0042330","taxis","104/2429",1.10502680574693e-06,104
"HS","GO:0097530","granulocyte migration","44/2429",1.10832843465236e-06,44
"HS","GO:0097529","myeloid leukocyte migration","60/2429",1.18405770586352e-06,60
"HS","GO:0002768","immune response-regulating cell surface receptor signaling pathway","89/2429",1.19211074875673e-06,89
"HS","GO:0042060","wound healing","110/2429",1.46106944824927e-06,110
"HS","GO:0002366","leukocyte activation involved in immune response","86/2429",1.51120320257686e-06,86
"HS","GO:0051250","negative regulation of lymphocyte activation","50/2429",1.80826350085202e-06,50
"HS","GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway","155/2429",1.80826350085202e-06,155
"HS","GO:0050727","regulation of inflammatory response","95/2429",1.80826350085202e-06,95
"HS","GO:0022409","positive regulation of cell-cell adhesion","90/2429",1.85222570743672e-06,90
"HS","GO:0001944","vasculature development","164/2429",2.25655899081385e-06,164
"HS","GO:1902105","regulation of leukocyte differentiation","88/2429",2.3720323528647e-06,88
"HS","GO:0048514","blood vessel morphogenesis","137/2429",2.65858560453182e-06,137
"HS","GO:0030595","leukocyte chemotaxis","59/2429",2.79270361238513e-06,59
"HS","GO:0043588","skin development","92/2429",2.85446604416379e-06,92
"HS","GO:0002263","cell activation involved in immune response","86/2429",2.94332409218413e-06,86
"HS","GO:0032102","negative regulation of response to external stimulus","98/2429",3.23807294715839e-06,98
"HS","GO:0051251","positive regulation of lymphocyte activation","89/2429",3.65841474989029e-06,89
